region,code,id,title_id,name,type,game_title
,,,PPSA06027,,,Task Force Kampas
,,,PPSA06028,,,Task Force Kampas
,,,PPSA06029,,,タスクフォース カンパス
,,,PPSA06030,,,Task Force Kampas
,,,PPSA06031,,,Takotan
,,,PPSA06032,,,Takotan
,,,PPSA06033,,,タコタン：星のタコ
,,,PPSA06034,,,Takotan
,,,PPSA06035,,,Null Drifter
,,,PPSA06036,,,Null Drifter
,,,PPSA06037,,,Null Drifter
,,,PPSA06038,,,Null Drifter
,,,PPSA06039,,,Red Death
,,,PPSA06040,,,Red Death
,,,PPSA06041,,,Red Death
,,,PPSA06042,,,Red Death
,,,PPSA06043,,,Pity Pit
,,,PPSA06044,,,Pity Pit
,,,PPSA06045,,,Pity Pit
,,,PPSA06046,,,Pity Pit
,,,PPSA06047,,,Many Faces
,,,PPSA06048,,,Many Faces
,,,PPSA06049,,,Many Faces
,,,PPSA06051,,,Project Starship
,,,PPSA06052,,,Project Starship
,,,PPSA06053,,,Project Starship
,,,PPSA06054,,,#SinucaAttack
,,,PPSA06055,,,#SinucaAttack
,,,PPSA06056,,,#SinucaAttack
,,,PPSA06057,,,Squad Killer
,,,PPSA06058,,,Squad Killer
,,,PPSA06059,,,Squad Killer
,,,PPSA06060,,,Paradox Error
,,,PPSA06061,,,Paradox Error
,,,PPSA06062,,,Paradox Error
,,,PPSA06065,,,Grizzland
,,,PPSA06066,,,Grizzland
,,,PPSA06067,,,Grizzland
,,,PPSA06068,,,Grizzland
,,,PPSA06069,,,Madden NFL 23
,,,PPSA06076,,,Whiskey & Zombies
,,,PPSA06077,,,Whiskey & Zombies
,,,PPSA06078,,,Cassiodora
,,,PPSA06079,,,Cassiodora
,,,PPSA06081,,,Totally Accurate Battle Simulator
,,,PPSA06082,,,Totally Accurate Battle Simulator
,,,PPSA06084,,,Superliminal
,,,PPSA06085,,,Superliminal
,,,PPSA06088,,,IMDb TV
,,,PPSA06089,,,The Pizza Delivery Boy Who Saved the World
,,,PPSA06090,,,The Pizza Delivery Boy Who Saved the World
,,,PPSA06091,,,The Legend of Heroes: Kuro no Kiseki
,,,PPSA06092,,,EA SPORTS™ WRC
,,,PPSA06093,,,EA SPORTS™ WRC
,,,PPSA06094,,,GigaBash
,,,PPSA06095,,,Runner Heroes: The Curse of Night and Day
,,,PPSA06096,,,Runner Heroes: The Curse of Night and Day
,,,PPSA06097,,,GigaBash
,,,PPSA06098,,,GigaBash
,,,PPSA06099,,,GigaBash
,,,PPSA06101,,,Super Onion Boy 2
,,,PPSA06102,,,Super Onion Boy 2
,,,PPSA06104,,,CYGNI: All Guns Blazing
,,,PPSA06106,,,Hammerwatch II
,,,PPSA06107,,,Hammerwatch II
,,,PPSA06108,,,In Nightmare
,,,PPSA06109,,,In Nightmare
,,,PPSA06110,,,Quest for Infamy
,,,PPSA06111,,,Quest for Infamy
,,,PPSA06115,,,Bard's Gold
,,,PPSA06116,,,Bard's Gold
,,,PPSA06117,,,Bard's Gold
,,,PPSA06118,,,Moto Roader MC
,,,PPSA06119,,,Moto Roader MC
,,,PPSA06120,,,モトローダーMC
,,,PPSA06122,,,Speedway Racing
,,,PPSA06123,,,LISA: Definitive Edition
,,,PPSA06124,,,LISA: Definitive Edition
,,,PPSA06125,,,Super Toy Cars Offroad
,,,PPSA06126,,,Super Toy Cars Offroad
,,,PPSA06128,,,CONVERGENCE: A League of Legends Story™ PS4 & PS5
,,,PPSA06129,,,CONVERGENCE: A League of Legends Story™ PS4 & PS5
,,,PPSA06130,,,CONVERGENCE: A League of Legends Story™ PS4 & PS5
,,,PPSA06131,,,CONVERGENCE: A League of Legends Story™ PS4 & PS5
,,,PPSA06132,,,The Centennial Case : A Shijima Story PS4&PS5
,,,PPSA06133,,,The Centennial Case : A Shijima Story PS4&PS5
,,,PPSA06134,,,The Centennial Case : A Shijima Story PS4&PS5
,,,PPSA06136,,,"Warhammer 40,000: Inquisitor: Martyr"
,,,PPSA06137,,,"Warhammer 40,000: Inquisitor: Martyr"
,,,PPSA06139,,,F1 Manager 22
,,,PPSA06140,,,F1 Manager 22
,,,PPSA06141,,,Super Mega Baseball™ 4
,,,PPSA06142,,,Super Mega Baseball™ 4
,,,PPSA06146,,,Furi
,,,PPSA06147,,,Furi
,,,PPSA06153,,,アーキタイプ・アーカディア 体験版
,,,PPSA06158,,,Spacewing War
,,,PPSA06159,,,Spacewing War
,,,PPSA06160,,,Spacewing War
,,,PPSA06161,,,Slap the Rocks PS4 & PS5
,,,PPSA06162,,,Slap the Rocks PS4 & PS5
,,,PPSA06163,,,Slap the Rocks PS4 & PS5
,,,PPSA06164,,,DNF Duel
,,,PPSA06165,,,Casual Challenge Players' Club
,,,PPSA06166,,,Casual Challenge Players' Club
,,,PPSA06168,,,DNF Duel
,,,PPSA06169,,,DNF Duel
,,,PPSA06170,,,DNF Duel
,,,PPSA06171,,,アンビションレコード
,,,PPSA06173,,,The Walking Zombie 2
,,,PPSA06174,,,The Walking Zombie 2
,,,PPSA06175,,,The Walking Zombie 2
,,,PPSA06176,,,Retro Highway
,,,PPSA06177,,,Retro Highway
,,,PPSA06178,,,Retro Highway
,,,PPSA06179,,,Sword of Elpisia
,,,PPSA06180,,,Sword of Elpisia
,,,PPSA06186,,,Humankind
,,,PPSA06187,,,Gear Club Unlimited 2: Ultimate Edition
,,,PPSA06188,,,Christmas Run
,,,PPSA06189,,,Christmas Run
,,,PPSA06190,,,Ice Cream Break
,,,PPSA06191,,,Ice Cream Break
,,,PPSA06192,,,Kinduo
,,,PPSA06193,,,Kinduo
,,,PPSA06195,,,One Piece Odyssey
,,,PPSA06196,,,One Piece Odyssey
,,,PPSA06197,,,One Piece Odyssey
,,,PPSA06198,,,One Piece Odyssey
,,,PPSA06199,,,Road Maintenance Simulator
,,,PPSA06200,,,Road Maintenance Simulator
,,,PPSA06203,,,Ziggurat 2
,,,PPSA06204,,,Wild West Crops
,,,PPSA06205,,,Wild West Crops
,,,PPSA06207,,,What Remains of Edith Finch
,,,PPSA06208,,,What Remains of Edith Finch
,,,PPSA06212,,,Ice Cream Break Head to Head
,,,PPSA06213,,,Wayward Strand
,,,PPSA06214,,,Ice Cream Break Head to Head
,,,PPSA06215,,,Outward: Definitive Edition
,,,PPSA06217,,,Miasma Chronicles
,,,PPSA06220,,,Santa's workshop
,,,PPSA06221,,,Santa's workshop
,,,PPSA06222,,,Miasma Chronicles
,,,PPSA06223,,,Miasma Chronicles
,,,PPSA06225,,,The Quarry
,,,PPSA06226,,,クアリー ～悪夢のサマーキャンプ PS5™版
,,,PPSA06227,,,The Expanse: A Telltale Series
,,,PPSA06228,,,Disgaea 6 Complete
,,,PPSA06229,,,Disgaea 6 Complete
,,,PPSA06230,,,The Expanse: A Telltale Series
,,,PPSA06233,,,The Dark Pictures Anthology: The Devil in Me
,,,PPSA06234,,,NFL PRO ERA II
,,,PPSA06235,,,Star Ocean: The Divine Force
,,,PPSA06245,,,Q.U.B.E. 2 Ultimate Edition
,,,PPSA06246,,,Q.U.B.E. 2 Ultimate Edition
,,,PPSA06251,,,Star Ocean: The Divine Force
,,,PPSA06254,,,Biomutant
,,,PPSA06255,,,Biomutant
,,,PPSA06256,,,Biomutant
,,,PPSA06258,,,Mages and Treasures
,,,PPSA06260,,,Mages and Treasures
,,,PPSA06262,,,Star Ocean: The Divine Force
,,,PPSA06267,,,Dragon Pinball
,,,PPSA06269,,,Cosmos Bit
,,,PPSA06270,,,Cosmos Bit
,,,PPSA06271,,,Cosmos Bit
,,,PPSA06274,,,bilibili
,,,PPSA06275,,,FIFA 23
,,,PPSA06276,,,FIFA 23
,,,PPSA06277,,,FIFA 23
,,,PPSA06278,,,FIFA 23
,,,PPSA06279,,,FIFA 23
,,,PPSA06280,,,FIFA 23
,,,PPSA06283,,,Fight'N Rage
,,,PPSA06284,,,Fight'N Rage
,,,PPSA06288,,,Train Station Simulator
,,,PPSA06289,,,Calico
,,,PPSA06290,,,Calico
,,,PPSA06291,,,Futbol Break
,,,PPSA06292,,,Futbol Break
,,,PPSA06295,,,Agent Intercept
,,,PPSA06296,,,SCARLET NEXUS Story Demo
,,,PPSA06297,,,SCARLET NEXUS Story Demo
,,,PPSA06298,,,SCARLET NEXUS Story Demo
,,,PPSA06299,,,SCARLET NEXUS Story Demo
,,,PPSA06305,,,3D Color Labyrinth
,,,PPSA06306,,,3D Color Labyrinth
,,,PPSA06307,,,3D Color Labyrinth
,,,PPSA06312,,,Soccer Story
,,,PPSA06313,,,Soccer Story
,,,PPSA06314,,,Despot's Game
,,,PPSA06315,,,Despot's Game
,,,PPSA06316,,,3D Color Labyrinth
,,,PPSA06319,,,Ape Escape
,,,PPSA06320,,,Ape Escape
,,,PPSA06321,,,サルゲッチュ
,,,PPSA06322,,,Syphon Filter
,,,PPSA06323,,,Syphon Filter
,,,PPSA06324,,,Syphon Filter (サイフォン・フィルター)
,,,PPSA06326,,,CYGNI: All Guns Blazing
,,,PPSA06327,,,Arkanoid Eternal Battle
,,,PPSA06328,,,Arkanoid Eternal Battle
,,,PPSA06333,,,Lake
,,,PPSA06334,,,Lake
,,,PPSA06340,,,Ziggurat 2
,,,PPSA06341,,,Light Up The Room
,,,PPSA06342,,,Light Up The Room
,,,PPSA06346,,,Hot Shots Golf
,,,PPSA06347,,,Everybody's Golf
,,,PPSA06348,,,みんなのＧＯＬＦ
,,,PPSA06349,,,Wild Arms
,,,PPSA06350,,,Wild Arms
,,,PPSA06351,,,ワイルドアームズ
,,,PPSA06352,,,Kurushi Final: Mental Blocks
,,,PPSA06353,,,Kurushi Final: Mental Blocks
,,,PPSA06354,,,I.Q Final
,,,PPSA06355,,,I.Q: Intelligent Qube
,,,PPSA06356,,,Kurushi
,,,PPSA06357,,,I.Q: Intelligent Qube
,,,PPSA06358,,,Jumping Flash!
,,,PPSA06359,,,Jumping Flash!
,,,PPSA06360,,,ジャンピングフラッシュ!
,,,PPSA06361,,,NORCO
,,,PPSA06362,,,NORCO
,,,PPSA06363,,,Soul Hackers 2
,,,PPSA06364,,,Soul Hackers 2
,,,PPSA06366,,,The Lord of the Rings: Gollum
,,,PPSA06367,,,The Lord of the Rings: Gollum
,,,PPSA06368,,,The Eternal Cylinder
,,,PPSA06369,,,The Eternal Cylinder
,,,PPSA06370,,,Immortus Temporus
,,,PPSA06371,,,Immortus Temporus
,,,PPSA06372,,,Immortus Temporus
,,,PPSA06373,,,Immortus Temporus
,,,PPSA06374,,,FINAL SWORD
,,,PPSA06376,,,Trinity Trigger
,,,PPSA06378,,,Demon Hunter: Ascendance
,,,PPSA06379,,,Demon Hunter: Ascendance
,,,PPSA06380,,,Humankind
,,,PPSA06381,,,Crime Boss: Rockay City
,,,PPSA06382,,,Crime Boss: Rockay City
,,,PPSA06383,,,Marble It Up! Ultra
,,,PPSA06387,,,Valkyrie Elysium
,,,PPSA06388,,,Sonic Frontiers
,,,PPSA06389,,,System Shock
,,,PPSA06390,,,System Shock
,,,PPSA06392,,,Urban Flow
,,,PPSA06394,,,Mekabolt+
,,,PPSA06395,,,Mekabolt+
,,,PPSA06398,,,Pac-Man World Re-Pac
,,,PPSA06399,,,Pac-Man World Re-Pac
,,,PPSA06401,,,Graze Counter GM
,,,PPSA06404,,,Firefighting Simulator: The Squad
,,,PPSA06405,,,Firefighting Simulator: The Squad
,,,PPSA06406,,,LEGO Brawls
,,,PPSA06407,,,Trifox
,,,PPSA06408,,,Trifox
,,,PPSA06409,,,Arcade Spirits: The New Challengers
,,,PPSA06410,,,Arcade Spirits: The New Challengers
,,,PPSA06411,,,LoremIpsum46
,,,PPSA06412,,,Royal Frontier
,,,PPSA06413,,,Royal Frontier
,,,PPSA06416,,,Wizard with a Gun
,,,PPSA06417,,,Wizard with a Gun
,,,PPSA06421,,,Eternal Kingdom Battle Peak
,,,PPSA06422,,,Eternal Kingdom Battle Peak
,,,PPSA06423,,,ASTRO AQUA KITTY
,,,PPSA06424,,,ASTRO AQUA KITTY
,,,PPSA06425,,,The Invincible
,,,PPSA06426,,,The Invincible
,,,PPSA06427,,,Magi Trials
,,,PPSA06428,,,Magi Trials
,,,PPSA06429,,,Futbol Break Head to Head
,,,PPSA06430,,,Futbol Break Head to Head
,,,PPSA06431,,,DonutRun
,,,PPSA06432,,,DonutRun
,,,PPSA06433,,,Like a Dragon: Infinite Wealth
,,,PPSA06435,,,Like a Dragon: Infinite Wealth
,,,PPSA06436,,,Like a Dragon: Infinite Wealth
,,,PPSA06437,,,Let's Build a Zoo
,,,PPSA06438,,,Let's Build a Zoo
,,,PPSA06442,,,Wavetale
,,,PPSA06443,,,Wavetale
,,,PPSA06448,,,Alien: Rogue Incursion
,,,PPSA06449,,,Alien: Rogue Incursion
,,,PPSA06450,,,In Nightmare
,,,PPSA06451,,,Liege Dragon
,,,PPSA06452,,,Like a Dragon: Ishin!
,,,PPSA06454,,,Like a Dragon: Ishin!
,,,PPSA06455,,,Like a Dragon: Ishin!
,,,PPSA06456,,,Educational Games for Kids
,,,PPSA06457,,,Educational Games for Kids
,,,PPSA06458,,,Fall of Porcupine
,,,PPSA06459,,,Fall of Porcupine
,,,PPSA06460,,,Fall of Porcupine
,,,PPSA06461,,,Fall of Porcupine
,,,PPSA06463,,,Snooker Nation Championship
,,,PPSA06464,,,Cult of the Lamb
,,,PPSA06465,,,Cult of the Lamb
,,,PPSA06466,,,Snooker Nation Championship
,,,PPSA06467,,,Pool Nation
,,,PPSA06468,,,Pool Nation
,,,PPSA06469,,,GlowBoard: WinterFest
,,,PPSA06470,,,Until Then
,,,PPSA06471,,,Until Then
,,,PPSA06472,,,Liege Dragon
,,,PPSA06473,,,Liege Dragon
,,,PPSA06477,,,Dig or Die
,,,PPSA06478,,,Dig or Die
,,,PPSA06479,,,Tour de France 2022
,,,PPSA06480,,,Tour de France 2022
,,,PPSA06483,,,Vegas Tales
,,,PPSA06484,,,SteamWorld Build
,,,PPSA06485,,,SteamWorld Build
,,,PPSA06486,,,Vegas Tales
,,,PPSA06487,,,The Dark Pictures Anthology: Little Hope PS5™ & PS4™
,,,PPSA06488,,,The Dark Pictures Anthology: Man of Medan PS4 & PS5
,,,PPSA06489,,,The Dark Pictures Anthology: Man of Medan PS4 & PS5
,,,PPSA06490,,,Operation Wolf Returns: First Mission
,,,PPSA06491,,,Operation Wolf Returns: First Mission
,,,PPSA06492,,,Mr. Hibbl
,,,PPSA06493,,,Escape Academy
,,,PPSA06494,,,Escape Academy
,,,PPSA06495,,,Escape Academy
,,,PPSA06496,,,Escape Academy
,,,PPSA06503,,,Donut Break
,,,PPSA06504,,,Donut Break
,,,PPSA06508,,,Zorro The Chronicles
,,,PPSA06509,,,Zorro The Chronicles
,,,PPSA06510,,,Session: Skate Sim
,,,PPSA06511,,,Session: Skate Sim
,,,PPSA06514,,,Oddworld: Soulstorm
,,,PPSA06515,,,Oddworld: Soulstorm
,,,PPSA06516,,,Risk of Rain 2
,,,PPSA06517,,,Risk of Rain 2
,,,PPSA06518,,,Risk of Rain 2
,,,PPSA06519,,,Ice Cream Surfer
,,,PPSA06520,,,Ambition Record
,,,PPSA06521,,,Ambition Record
,,,PPSA06522,,,Dragon Lapis
,,,PPSA06523,,,Neptunia: Sisters vs. Sisters
,,,PPSA06525,,,VALKYRIE PROFILE: LENNETH
,,,PPSA06526,,,VALKYRIE PROFILE: LENNETH
,,,PPSA06527,,,VALKYRIE PROFILE: LENNETH
,,,PPSA06528,,,Dragon Lapis
,,,PPSA06529,,,Dragon Lapis
,,,PPSA06530,,,Gunborg: Dark Matters
,,,PPSA06531,,,Rock 'N Racing Off Road DX
,,,PPSA06532,,,Rock'N Racing Off Road DX
,,,PPSA06533,,,Blackwind
,,,PPSA06534,,,Skull and Bones
,,,PPSA06535,,,Skull and Bones
,,,PPSA06536,,,Skull and Bones
,,,PPSA06537,,,Sword & Fairy: Together Forever
,,,PPSA06538,,,Fuga: Melodies of Steel
,,,PPSA06539,,,Fuga: Melodies of Steel
,,,PPSA06540,,,Fuga: Melodies of Steel
,,,PPSA06541,,,Fuga: Melodies of Steel
,,,PPSA06542,,,DEADCRAFT
,,,PPSA06543,,,Katana Kata
,,,PPSA06544,,,Katana Kata
,,,PPSA06547,,,Drum Box
,,,PPSA06548,,,Drum Box
,,,PPSA06549,,,Drum Box
,,,PPSA06551,,,Kombinera
,,,PPSA06552,,,Kombinera
,,,PPSA06562,,,Retro Pixel Racers
,,,PPSA06563,,,Retro Pixel Racers
,,,PPSA06564,,,Dusk Diver 2
,,,PPSA06565,,,Dusk Diver 2
,,,PPSA06566,,,SWORD ART ONLINE Fractured Daydream
,,,PPSA06567,,,SWORD ART ONLINE Fractured Daydream
,,,PPSA06568,,,SWORD ART ONLINE Fractured Daydream
,,,PPSA06569,,,SWORD ART ONLINE Fractured Daydream
,,,PPSA06570,,,Galactic Wars EX
,,,PPSA06571,,,Galactic Wars EX
,,,PPSA06572,,,Micro Pico Racers
,,,PPSA06573,,,Micro Pico Racers
,,,PPSA06574,,,Rainbow
,,,PPSA06575,,,Rainbow
,,,PPSA06576,,,Hundred Days - Winemaking Simulator
,,,PPSA06577,,,Hundred Days - Winemaking Simulator
,,,PPSA06578,,,Hundred Days - Winemaking Simulator
,,,PPSA06579,,,Hundred Days - Winemaking Simulator
,,,PPSA06580,,,The Sheep P
,,,PPSA06581,,,The Sheep P
,,,PPSA06582,,,The Chick C
,,,PPSA06583,,,The Chick C
,,,PPSA06584,,,Ikai
,,,PPSA06585,,,Ikai
,,,PPSA06586,,,Ikai
,,,PPSA06587,,,Fairy Fencer F: Refrain Chord
,,,PPSA06590,,,Labyrinth of Galleria: The Moon Society
,,,PPSA06591,,,Labyrinth of Galleria: The Moon Society
,,,PPSA06592,,,Brick Breaker
,,,PPSA06593,,,Brick Breaker
,,,PPSA06594,,,Mahjong
,,,PPSA06595,,,Mahjong
,,,PPSA06596,,,Tetraminos
,,,PPSA06597,,,Tetraminos
,,,PPSA06601,,,Seven Doors
,,,PPSA06602,,,Seven Doors
,,,PPSA06603,,,Charon's Staircase
,,,PPSA06604,,,Charon's Staircase
,,,PPSA06605,,,Industria
,,,PPSA06606,,,Fallen Legion: Revenants
,,,PPSA06607,,,Fallen Legion: Revenants
,,,PPSA06610,,,Princess Farmer
,,,PPSA06611,,,Princess Farmer
,,,PPSA06612,,,Spidersaurs
,,,PPSA06613,,,Spidersaurs
,,,PPSA06614,,,The Legend of Bum-bo
,,,PPSA06615,,,The Legend of Bum-bo
,,,PPSA06617,,,Frog Detective: The Entire Mystery
,,,PPSA06618,,,Frog Detective: The Entire Mystery
,,,PPSA06619,,,Frog Detective: The Entire Mystery
,,,PPSA06620,,,Industria
,,,PPSA06621,,,Fallen Legion: Rise to Glory
,,,PPSA06622,,,Fallen Legion: Rise to Glory
,,,PPSA06624,,,Bright Memory: Infinite
,,,PPSA06625,,,LEGO Brawls
,,,PPSA06626,,,Wordbreaker by POWGI PS4 & PS5
,,,PPSA06627,,,Wordbreaker by POWGI PS4 & PS5
,,,PPSA06628,,,Serial Cleaners
,,,PPSA06629,,,Serial Cleaners
,,,PPSA06630,,,Serial Cleaners
,,,PPSA06631,,,The Company Man
,,,PPSA06632,,,The Company Man
,,,PPSA06634,,,WrestleQuest
,,,PPSA06635,,,WrestleQuest
,,,PPSA06636,,,Wordbreaker by POWGI PS4 & PS5
,,,PPSA06638,,,Witchcrafty
,,,PPSA06639,,,Witchcrafty
,,,PPSA06642,,,Amazing Superhero Squad
,,,PPSA06643,,,Amazing Superhero Squad
,,,PPSA06644,,,Succubus With Guns
,,,PPSA06645,,,Succubus With Guns
,,,PPSA06646,,,The Dark Pictures Anthology: Little Hope PS5™ & PS4™
,,,PPSA06647,,,Speed Truck Racing
,,,PPSA06648,,,Speed Truck Racing
,,,PPSA06649,,,Airoheart
,,,PPSA06650,,,Airoheart
,,,PPSA06652,,,Hamster Playground
,,,PPSA06653,,,Hamster Playground
,,,PPSA06654,,,The Stanley Parable: Ultra Deluxe
,,,PPSA06655,,,The Stanley Parable: Ultra Deluxe
,,,PPSA06656,,,POST VOID
,,,PPSA06657,,,POST VOID
,,,PPSA06659,,,Crash Team Rumble
,,,PPSA06660,,,Crash Team Rumble
,,,PPSA06662,,,Smoots Golf PS4 & PS5
,,,PPSA06665,,,Demetrios the BIG Cynical Adventure REPLASTERED
,,,PPSA06666,,,Demetrios the BIG Cynical Adventure REPLASTERED
,,,PPSA06667,,,NASCAR 21: Ignition
,,,PPSA06668,,,NASCAR 21: Ignition
,,,PPSA06669,,,The Enigma Machine
,,,PPSA06670,,,The Enigma Machine
,,,PPSA06671,,,NHL 23
,,,PPSA06675,,,Klonoa Phantasy Reverie Series
,,,PPSA06676,,,Klonoa Phantasy Reverie Series
,,,PPSA06677,,,Klonoa Phantasy Reverie Series
,,,PPSA06678,,,Klonoa Phantasy Reverie Series
,,,PPSA06679,,,リレイヤー体験版
,,,PPSA06681,,,Stranger of Paradise: Final Fantasy Origin
,,,PPSA06682,,,STRANGER OF PARADISE FINAL FANTASY ORIGIN
,,,PPSA06683,,,Eiyuu Densetsu: Kuro no Kiseki II: Crimson Sin
,,,PPSA06684,,,STRANGER OF PARADISE FINAL FANTASY ORIGIN
,,,PPSA06688,,,Classic Snake Adventures
,,,PPSA06689,,,Classic Snake Adventures
,,,PPSA06690,,,Bomb Rush Cyberfunk
,,,PPSA06691,,,Valentine Candy Break 2
,,,PPSA06692,,,Valentine Candy Break 2
,,,PPSA06693,,,Remnant 2
,,,PPSA06694,,,Remnant II
,,,PPSA06695,,,Syphon Filter 2
,,,PPSA06696,,,Syphon Filter 2
,,,PPSA06699,,,Everybody's Golf 2 (PS1)
,,,PPSA06700,,,Everybody's Golf 2 (PS1)
,,,PPSA06701,,,Everybody's Golf 2 (PS1)
,,,PPSA06702,,,The Legend of Dragoon
,,,PPSA06703,,,The Legend of Dragoon
,,,PPSA06704,,,The Legend of Dragoon
,,,PPSA06705,,,Relayer Demo Version
,,,PPSA06706,,,Relayer Demo Version
,,,PPSA06707,,,Relayer Demo Version
,,,PPSA06708,,,Stranger of Paradise: Final Fantasy Origin
,,,PPSA06711,,,War Mongrels
,,,PPSA06712,,,Justice Sucks
,,,PPSA06713,,,Justice Sucks
,,,PPSA06716,,,Saint Kotar
,,,PPSA06717,,,Saint Kotar
,,,PPSA06718,,,A Sketchbook About Her Sun
,,,PPSA06719,,,A Sketchbook About Her Sun
,,,PPSA06720,,,Will Die Alone
,,,PPSA06721,,,Will Die Alone
,,,PPSA06722,,,Them's Fightin' Herds
,,,PPSA06723,,,Them's Fightin' Herds
,,,PPSA06727,,,スピードウェイレーシング
,,,PPSA06730,,,War Mongrels
,,,PPSA06731,,,Teenage Mutant Ninja Turtles: Shredder's Revenge
,,,PPSA06732,,,Teenage Mutant Ninja Turtles: Shredder's Revenge
,,,PPSA06734,,,LEGO® Builder's Journey
,,,PPSA06737,,,Pretty Girls Breakers! PS4 & PS5
,,,PPSA06738,,,Pretty Girls Breakers! PS4 & PS5
,,,PPSA06739,,,Pretty Girls Breakers! PS4 & PS5
,,,PPSA06740,,,Pretty Girls Breakers! PS4 & PS5
,,,PPSA06741,,,JoJo's Bizarre Adventure: All-Star Battle R
,,,PPSA06742,,,Fobia: St. Dinfna Hotel
,,,PPSA06743,,,JoJo's Bizarre Adventure: All-Star Battle R
,,,PPSA06744,,,JoJo's Bizarre Adventure: All-Star Battle R
,,,PPSA06745,,,JoJo's Bizarre Adventure: All-Star Battle R
,,,PPSA06746,,,Pretty Girls Rivers
,,,PPSA06747,,,Pretty Girls Rivers
,,,PPSA06748,,,Pretty Girls Rivers
,,,PPSA06749,,,Pretty Girls Rivers
,,,PPSA06750,,,Dragon Pinball
,,,PPSA06751,,,Milky Way Prince – The Vampire Star
,,,PPSA06752,,,Milky Way Prince – The Vampire Star
,,,PPSA06753,,,No Longer Home
,,,PPSA06754,,,No Longer Home
,,,PPSA06755,,,Would you like to run an idol cafe? 2
,,,PPSA06756,,,Would you like to run an idol cafe? 2
,,,PPSA06757,,,アイドルカフェを経営しませんか？２
,,,PPSA06758,,,Valentine Candy Break 2 Head to Head
,,,PPSA06759,,,Valentine Candy Break 2 Head to Head
,,,PPSA06763,,,Doraemon: Story of Seasons: Friends of the Great Kingdom
,,,PPSA06764,,,Doraemon: Story of Seasons: Friends of the Great Kingdom
,,,PPSA06765,,,Tortuga - A Pirate's Tale
,,,PPSA06766,,,Tortuga - A Pirate's Tale
,,,PPSA06767,,,Saint Patricks Day Break 2
,,,PPSA06768,,,Saint Patricks Day Break 2
,,,PPSA06771,,,Soundtrack and The Art of The Medium
,,,PPSA06772,,,Armored Core VI: Fires of Rubicon
,,,PPSA06773,,,Armored Core VI: Fires of Rubicon
,,,PPSA06774,,,Armored Core VI: Fires of Rubicon
,,,PPSA06775,,,Bus Simulator 21 Next Stop
,,,PPSA06776,,,Bus Simulator 21 Next Stop
,,,PPSA06777,,,Exo One
,,,PPSA06778,,,Exo One
,,,PPSA06780,,,Gunfire Reborn
,,,PPSA06781,,,Gunfire Reborn
,,,PPSA06782,,,Syphon Filter: Logan's Shadow
,,,PPSA06783,,,Syphon Filter: Logan's Shadow
,,,PPSA06785,,,Syphon Filter: Dark Mirror
,,,PPSA06786,,,Syphon Filter: Dark Mirror
,,,PPSA06788,,,Resistance: Retribution
,,,PPSA06789,,,Resistance: Retribution
,,,PPSA06790,,,Resistance: Retribution
,,,PPSA06791,,,LocoRoco Midnight Carnival
,,,PPSA06792,,,LocoRoco Midnight Carnival
,,,PPSA06793,,,LocoRoco Midnight Carnival
,,,PPSA06794,,,LocoRoco Midnight Carnival
,,,PPSA06795,,,echochrome
,,,PPSA06796,,,echochrome
,,,PPSA06797,,,無限回廊
,,,PPSA06798,,,echochrome
,,,PPSA06799,,,ANIMAL WELL
,,,PPSA06800,,,風のクロノア デジタルアートブック＆サウンドトラック
,,,PPSA06801,,,風之少年 數位美術集＆原聲帶
,,,PPSA06802,,,Klonoa Digital Artbook & Soundtrack
,,,PPSA06803,,,Klonoa Digital Artbook & Soundtrack
,,,PPSA06804,,,Touchdown Pinball
,,,PPSA06805,,,Touchdown Pinball
,,,PPSA06806,,,Wife Quest
,,,PPSA06807,,,Wife Quest
,,,PPSA06810,,,Ravenous Devils
,,,PPSA06811,,,Ravenous Devils
,,,PPSA06812,,,Ys VIII: Lacrimosa of Dana
,,,PPSA06813,,,Ys VIII: Lacrimosa of Dana
,,,PPSA06815,,,I Love Food PS4 & PS5
,,,PPSA06816,,,I Love Food PS4 & PS5
,,,PPSA06817,,,I Love Food PS4 & PS5
,,,PPSA06818,,,Z-Warp
,,,PPSA06819,,,Z-Warp
,,,PPSA06820,,,Z-Warp
,,,PPSA06821,,,Z-Warp
,,,PPSA06822,,,Drunken Fist 2: Zombie Hangover
,,,PPSA06823,,,Drunken Fist 2: Zombie Hangover
,,,PPSA06824,,,Drunken Fist 2: Zombie Hangover
,,,PPSA06825,,,Drunken Fist 2: Zombie Hangover
,,,PPSA06827,,,Darts Up
,,,PPSA06828,,,Darts Up
,,,PPSA06829,,,Insomnis
,,,PPSA06830,,,Insomnis
,,,PPSA06831,,,Tad the Lost Explorer
,,,PPSA06832,,,Tad the Lost Explorer
,,,PPSA06843,,,Enclave HD
,,,PPSA06844,,,Enclave HD
,,,PPSA06846,,,Shatter Remastered Deluxe PS4 & PS5
,,,PPSA06847,,,NBA 2K League 2K22 Season 5
,,,PPSA06850,,,PigShip and the Giant Wolf
,,,PPSA06851,,,PigShip and the Giant Wolf
,,,PPSA06852,,,Startup Company Console Edition
,,,PPSA06853,,,Startup Company Console Edition
,,,PPSA06861,,,Gigantic: Rampage Edition
,,,PPSA06862,,,Gigantic: Rampage Edition
,,,PPSA06864,,,White Shadows
