titleId,final_gameTitle,final_url,final_contentId,final_has_content_id,col_gameTitle,dump_gameTitle,col_region_source,dump_region_source,col_platform,dump_platform,col_distribution,dump_distribution,distribution_same,col_content_type,dump_content_type,content_type_same,col_url,dump_url,dump_unlock_model,dump_unlock_group,dump_contentId
BCAS20229,跑車浪漫旅5 SPEC 2012,,,NO,跑車浪漫旅5 SPEC 2012,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20233,Tokyo Jungle,,,NO,Tokyo Jungle,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20234,蒼翼默示錄 連續變幻EXTEND,,,NO,蒼翼默示錄 連續變幻EXTEND,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20236,征服遊戲 無限靈魂,,,NO,征服遊戲 無限靈魂,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20237,MLB 12 The Show,,,NO,MLB 12 The Show,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20243,電鋸甜心,,,NO,電鋸甜心,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20244,Chou Jigen Game Neptune mk2,,,NO,Chou Jigen Game Neptune mk2,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20245,AquaPazza: AquaPlus Dream Match,,,NO,AquaPazza: AquaPlus Dream Match,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20246,The Ratchet & Clank Trilogy: Classics HD,,,NO,The Ratchet & Clank Trilogy: Classics HD,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20248,Tales of Vesperia (PlayStation 3 the Best),,,NO,Tales of Vesperia (PlayStation 3 the Best),,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20249,Damage Inc.: Pacific Squadron WWII,,,NO,Damage Inc.: Pacific Squadron WWII,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20252,Kami Jigen Game Neptune V,,,NO,Kami Jigen Game Neptune V,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20258,Muv-Luv,,,NO,Muv-Luv,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20259,Toy Story Mania,,,NO,Toy Story Mania,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20261,Dream C Club: Complete Edipyon!,,,NO,Dream C Club: Complete Edipyon!,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20267,Gran Turismo 5: 2013 Edition,,,NO,Gran Turismo 5: 2013 Edition,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20268,Dream C Club Zero: Special Edipyon!,,,NO,Dream C Club Zero: Special Edipyon!,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20274,Disgea Dimension 2,,,NO,Disgea Dimension 2,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20275,MLB 13: The Show,,,NO,MLB 13: The Show,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20276,Minna no Golf 6,,,NO,Minna no Golf 6,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20278,Best of PlayStation Network Vol. 1,,,NO,Best of PlayStation Network Vol. 1,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20281,Puppeteer,,,NO,Puppeteer,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20283,Final Fantasy XIII-2 (Ultimate Hits),,,NO,Final Fantasy XIII-2 (Ultimate Hits),,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20285,Time and Eternity,,,NO,Time and Eternity,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20289,Final Fantasy X/X-2 HD Remaster,,,NO,Final Fantasy X/X-2 HD Remaster,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20290,Dragon's Crown,,,NO,Dragon's Crown,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20291,Killer is Dead (Premium Edition),,,NO,Killer is Dead (Premium Edition),,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20294,Arcadias no Ikusahime,,,NO,Arcadias no Ikusahime,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20295,Diablo III,,,NO,Diablo III,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20297,Fairy Fencer F,,,NO,Fairy Fencer F,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20298,Dragon's Crown,,,NO,Dragon's Crown,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20299,Drag-On Dragoon 3,,,NO,Drag-On Dragoon 3,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20303,BlazBlue: Chrono Phantasma,,,NO,BlazBlue: Chrono Phantasma,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20304,Akiba's Trip 2,,,NO,Akiba's Trip 2,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20309,Final Fantasy X / X-2 HD Remaster,,,NO,Final Fantasy X / X-2 HD Remaster,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20310,Akiba's Trip 2,,,NO,Akiba's Trip 2,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20311,Drag-On Dragoon 3,,,NO,Drag-On Dragoon 3,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20315,Final Fantasy X / X-2 HD Remaster (English Version),,,NO,Final Fantasy X / X-2 HD Remaster (English Version),,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20316,Natural Doctrine,,,NO,Natural Doctrine,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20317,仙境傳說 奧德賽 ACE,,,NO,仙境傳說 奧德賽 ACE,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20318,Drakengard 3,,,NO,Drakengard 3,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20319,Lost in the Rain,,,NO,Lost in the Rain,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20320,MLB 14: The Show,,,NO,MLB 14: The Show,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20325,Diablo III: Reaper of Souls (Ultimate Evil Edition),,,NO,Diablo III: Reaper of Souls (Ultimate Evil Edition),,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20327,Akiba's Trip: Undead & Undressed,,,NO,Akiba's Trip: Undead & Undressed,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20328,Kamisama to Unmei Kakusei no Cross Thesis,,,NO,Kamisama to Unmei Kakusei no Cross Thesis,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20330,Kingdom Hearts HD 1.5 + 2.5 ReMIX (Limited Edition),,,NO,Kingdom Hearts HD 1.5 + 2.5 ReMIX (Limited Edition),,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20336,Natural Doctrine,,,NO,Natural Doctrine,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20338,Guilty Gear Xrd -SIGN-,,,NO,Guilty Gear Xrd -SIGN-,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20519,Gran Turismo 6 (Anniversary Edition),,,NO,Gran Turismo 6 (Anniversary Edition),,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20520,Gran Turismo 6 (Anniversary Edition),,,NO,Gran Turismo 6 (Anniversary Edition),,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS20521,Gran Turismo 6 (Collector's Edition),,,NO,Gran Turismo 6 (Collector's Edition),,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS25001,Fainaru Fantajī Sātīn,,,NO,Fainaru Fantajī Sātīn,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS25002,Final Fantasy XIII (PS3 Lightning Edition),,,NO,Final Fantasy XIII (PS3 Lightning Edition),,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS25003,God of War III,,,NO,God of War III,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS25004,太空戰士XIII,,,NO,太空戰士XIII,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS25005,太空戰士XIII,,,NO,太空戰士XIII,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS25006,暴雨殺機(MOVE EDITION),,,NO,暴雨殺機(MOVE EDITION),,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS25007,軍神 III (PlayStation3 the Best),,,NO,軍神 III (PlayStation3 the Best),,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS25008,殺戮地帶3,,,NO,殺戮地帶3,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS25009,秘境探險3,,,NO,秘境探險3,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS25011,太空戰士XIII,,,NO,太空戰士XIII,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS25012,全面對抗3,,,NO,全面對抗3,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS25019,Gran Turismo 6 (15th Anniversary Limited Edition),,,NO,Gran Turismo 6 (15th Anniversary Limited Edition),,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS50693,Hatsune Miku: Project Diva F 2nd,,,NO,Hatsune Miku: Project Diva F 2nd,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS80001,菲尼斯與菲博：穿越第二維度,,,NO,菲尼斯與菲博：穿越第二維度,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAS85001,鐵拳合輯,,,NO,鐵拳合輯,,AS,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCAX90003,Playstation Three Big Hit Titles Demo Collection,,,NO,Playstation Three Big Hit Titles Demo Collection,,UN,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCED00060,Official PlayStation Magazine Volume 7,,,NO,Official PlayStation Magazine Volume 7,,UN,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCED00084,Official PlayStation Magazine Volume 8,,,NO,Official PlayStation Magazine Volume 8,,UN,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCED00085,Official PlayStation Magazine Volume 9,,,NO,Official PlayStation Magazine Volume 9,,UN,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCED00086,Official PlayStation Magazine Volume 10,,,NO,Official PlayStation Magazine Volume 10,,UN,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCED00087,Official PlayStation Magazine Volume 11,,,NO,Official PlayStation Magazine Volume 11,,UN,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCED00088,Official PlayStation Magazine Volume 12,,,NO,Official PlayStation Magazine Volume 12,,UN,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCED00181,Official PlayStation Magazine Volume 13,,,NO,Official PlayStation Magazine Volume 13,,UN,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCED00204,Official PlayStation Magazine Volume 16,,,NO,Official PlayStation Magazine Volume 16,,UN,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCED00205,Official PlayStation Magazine Volume 17,,,NO,Official PlayStation Magazine Volume 17,,UN,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCED00206,Official PlayStation Magazine Volume 18,,,NO,Official PlayStation Magazine Volume 18,,UN,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCED00207,Official PlayStation Magazine Volume 19,,,NO,Official PlayStation Magazine Volume 19,,UN,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCED00208,Official PlayStation Magazine Volume 20,,,NO,Official PlayStation Magazine Volume 20,,UN,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCED00210,Official PlayStation Magazine Volume 22,,,NO,Official PlayStation Magazine Volume 22,,UN,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCED00212,Official PlayStation Magazine Volume 24,,,NO,Official PlayStation Magazine Volume 24,,UN,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCED00213,Official PlayStation Magazine Volume 25,,,NO,Official PlayStation Magazine Volume 25,,UN,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCED00214,Official PlayStation Magazine Volume 26,,,NO,Official PlayStation Magazine Volume 26,,UN,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCED00428,Official PlayStation Magazine Volume 29,,,NO,Official PlayStation Magazine Volume 29,,UN,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCED00429,Official PlayStation Magazine Volume 30,,,NO,Official PlayStation Magazine Volume 30,,UN,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCED00435,Official PlayStation Magazine Volume 36,,,NO,Official PlayStation Magazine Volume 36,,UN,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCED00437,Official PlayStation Magazine Volume 15,,,NO,Official PlayStation Magazine Volume 15,,UN,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCED00439,Official PlayStation Magazine Volume 40,,,NO,Official PlayStation Magazine Volume 40,,UN,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCED00804,Official PlayStation Magazine Volume 42,,,NO,Official PlayStation Magazine Volume 42,,UN,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCED00806,Official PlayStation Magazine Volume 44,,,NO,Official PlayStation Magazine Volume 44,,UN,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCED00808,Official PlayStation Magazine Volume 46,,,NO,Official PlayStation Magazine Volume 46,,UN,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCED00812,Official PlayStation Magazine Volume 50,,,NO,Official PlayStation Magazine Volume 50,,UN,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCED00813,Official PlayStation Magazine Volume 51,,,NO,Official PlayStation Magazine Volume 51,,UN,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCED01063,PlayStation Move Starter Disc,,,NO,PlayStation Move Starter Disc,,UN,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCED01571,Official PlayStation Magazine Volume 76,,,NO,Official PlayStation Magazine Volume 76,,UN,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00001,Resistance: Fall of Man,,,NO,Resistance: Fall of Man,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00006,MotorStorm,,,NO,MotorStorm,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00007,The Eye of Judgment,,,NO,The Eye of Judgment,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00009,Ridge Racer 7,,,NO,Ridge Racer 7,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00049,SingStar Queen,,,NO,SingStar Queen,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00050,Folklore,,,NO,Folklore,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00057,Time Crisis 4,,,NO,Time Crisis 4,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00065,Uncharted: Drake's Fortune,,,NO,Uncharted: Drake's Fortune,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00068,Everybody's Golf: World Tour,,,NO,Everybody's Golf: World Tour,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00081,Killzone 2,,,NO,Killzone 2,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00096,PlayTV,,,NO,PlayTV,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00098,Buzz! Quiz TV,,,NO,Buzz! Quiz TV,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00099,Buzz! Quiz TV,,,NO,Buzz! Quiz TV,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00104,Gran Turismo 5: Prologue,,,NO,Gran Turismo 5: Prologue,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00129,MotorStorm: Pacific Rift,,,NO,MotorStorm: Pacific Rift,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00173,SOCOM Confrontation,,,NO,SOCOM Confrontation,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00185,SingStar Volume 2,,,NO,SingStar Volume 2,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00195,Buzz! Quiz TV,,,NO,Buzz! Quiz TV,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00216,SingStar Volume 3,,,NO,SingStar Volume 3,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00225,White Knight Chronicles,,,NO,White Knight Chronicles,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00226,Resistance 2,,,NO,Resistance 2,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00233,SingStar Volume 2,,,NO,SingStar Volume 2,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00234,SingStar Volume 2,,,NO,SingStar Volume 2,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00235,SingStar Vol. 2,,,NO,SingStar Vol. 2,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00264,SingStar Hits,,,NO,SingStar Hits,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00265,SingStar Vol. 3,,,NO,SingStar Vol. 3,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00266,SingStar Vol. 3,,,NO,SingStar Vol. 3,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00267,SingStar Volume 3,,,NO,SingStar Volume 3,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00293,SingStar Pop,,,NO,SingStar Pop,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00294,Siren Blood Curse,,,NO,Siren Blood Curse,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00301,Ratchet & Clank: Quest for Booty,,,NO,Ratchet & Clank: Quest for Booty,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00303,Buzz!: Quiz TV (Special Edition),,,NO,Buzz!: Quiz TV (Special Edition),,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00304,Buzz! Quiz TV,,,NO,Buzz! Quiz TV,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00305,Buzz! Quiz TV,,,NO,Buzz! Quiz TV,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00341,SingStar: Pop Edition,,,NO,SingStar: Pop Edition,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00342,SingStar Pop Edition,,,NO,SingStar Pop Edition,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00343,SingStar Pop,,,NO,SingStar Pop,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00344,SingStar Pop,,,NO,SingStar Pop,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00345,SingStar Pop,,,NO,SingStar Pop,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00346,SingStar Hits 2,,,NO,SingStar Hits 2,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00347,Buzz! Brain of the UK,,,NO,Buzz! Brain of the UK,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00348,Buzz! Le Plus Malin Des Français,,,NO,Buzz! Le Plus Malin Des Français,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00349,Buzz! Il Quizzone Nazionale,,,NO,Buzz! Il Quizzone Nazionale,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00350,Buzz! Deutschland Superquiz,,,NO,Buzz! Deutschland Superquiz,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00351,Buzz! ¿Qué sabes de tu País?,,,NO,Buzz! ¿Qué sabes de tu País?,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00363,Buzz! Brain of Oz,,,NO,Buzz! Brain of Oz,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00364,Buzz! De Slimste Van Nederland,,,NO,Buzz! De Slimste Van Nederland,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00365,Buzz! Brain of Switzerland,,,NO,Buzz! Brain of Switzerland,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00366,Buzz! Brain of the UK,,,NO,Buzz! Brain of the UK,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00367,Buzz! Polskie Łanigłówki,,,NO,Buzz! Polskie Łanigłówki,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00381,SingStar: ABBA,,,NO,SingStar: ABBA,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00440,Buzz! Quiz World,,,NO,Buzz! Quiz World,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00458,Heavy Rain,,,NO,Heavy Rain,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00459,Buzz! Quem é o Génio Português?,,,NO,Buzz! Quem é o Génio Português?,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00483,EyePet,,,NO,EyePet,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00494,SingStar: Queen,,,NO,SingStar: Queen,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00509,Uncharted 2: Among Thieves,,,NO,Uncharted 2: Among Thieves,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00510,God of War III,,,NO,God of War III,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00511,Ratchet & Clank: A Crack in Time,,,NO,Ratchet & Clank: A Crack in Time,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00516,God of War III,,,NO,God of War III,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00518,SingStar Morangos Com Açúcar,,,NO,SingStar Morangos Com Açúcar,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00519,SingStar: Mallorca Party,,,NO,SingStar: Mallorca Party,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00520,SingStar Studio 100,,,NO,SingStar Studio 100,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00531,SingStar Polskie Hity,,,NO,SingStar Polskie Hity,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00548,Pain,,,NO,Pain,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00569,Gran Turismo 5,,,NO,Gran Turismo 5,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00583,SingStar Mecano,,,NO,SingStar Mecano,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00594,Agarest: Generations of War,,,NO,Agarest: Generations of War,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00596,SingStar Motown,,,NO,SingStar Motown,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00598,TV Superstars,,,NO,TV Superstars,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00607,SingStar: Take That,,,NO,SingStar: Take That,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00611,LittleBigPlanet (Game of the Year Edition),,,NO,LittleBigPlanet (Game of the Year Edition),,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00614,SingStar: Made in Germany,,,NO,SingStar: Made in Germany,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00617,SingStar Starter Pack,,,NO,SingStar Starter Pack,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00621,SingStar Starter Pack,,,NO,SingStar Starter Pack,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00624,SingStar Starter Pack,,,NO,SingStar Starter Pack,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00625,SingStar Starter Pack,,,NO,SingStar Starter Pack,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00634,SingStar The Wiggles,,,NO,SingStar The Wiggles,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00640,SingStar: Chartbreaker,,,NO,SingStar: Chartbreaker,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00642,Ghostbusters: The Videogame & The Blu-Ray Movie,,,NO,Ghostbusters: The Videogame & The Blu-Ray Movie,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00644,Buzz!: Quiz World,,,NO,Buzz!: Quiz World,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00645,Buzz! Quiz World,,,NO,Buzz! Quiz World,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00646,Buzz! Quiz World,,,NO,Buzz! Quiz World,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00647,Buzz! Quiz World,,,NO,Buzz! Quiz World,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00664,Wipeout HD Fury,,,NO,Wipeout HD Fury,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00701,ModNation Racers,,,NO,ModNation Racers,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00722,SingStar Vasco,,,NO,SingStar Vasco,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00726,Ratchet & Clank: A Crack in Time,,,NO,Ratchet & Clank: A Crack in Time,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00727,Uncharted 2: Among Thieves,,,NO,Uncharted 2: Among Thieves,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00737,Heavy Rain,,,NO,Heavy Rain,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00747,Start the Party,,,NO,Start the Party,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
BCES00748,Ratchet & Clank: A Crack in Time,,,NO,Ratchet & Clank: A Crack in Time,,EU,,PS3,,DISC,,NO,BASE_GAME,,NO,,,,,
