GameId	Region	GameTitle	Link	zRIFId	ContentId	OriginalGameTitle	Firmware
PCSG90271	JP	Tokeijikake no Ley Line: Kagerou ni Samayou Majo (DEMO)	http://zeus.dl.playstation.net/cdn/JP0746/PCSG90271_00/JP0746-PCSG90271_00-LEYLINETRIAL0000_bg_1_9d4c7e9ad5796cded527cc689b7fb10d7a3f4b12.pkg	KO5ifR1dg/J5YXyvAANzEzOwLZYGRuaGIPt9XCN9PP1cQ4I8HX1AluLz37k7Zp+kJznaz+MPqDNIerV8NMYHNwAA9cQUcAAA	JP0746-PCSG90271_00-LEYLINETRIAL0000	時計仕掛けのレイライン -陽炎に彷徨う魔女- 体験版	3.63
PCSG90252	JP	Touhou Soujinengi V (DEMO)	http://zeus.dl.playstation.net/cdn/JP0704/PCSG90252_00/JP0704-PCSG90252_00-ICHIGO00BOSE0007_bg_1_adf79fcfcc671f974f940410ac981c50ff7a5d35.pkg	KO5ifR1dQ+d7BQBdYgK2xdLAyNQIZL+ns4enu7+BgZM/2CpzfP6beV9d4pZW0te2+fva1mt+uzYa44MbAADAXxWV	JP0704-PCSG90252_00-ICHIGO00BOSE0007	東方蒼神縁起V 体験版	3.61
PCSG90280	JP	Teikoku Kaleido: Kakumei no Rondo (DEMO)	http://zeus.dl.playstation.net/cdn/JP0746/PCSG90280_00/JP0746-PCSG90280_00-TEIKOKUTRIAL0000_bg_1_ca554fa82cb9969e2a9fecb3c385b89f0595d240.pkg	KO5ifR1dg/J5YXyvAANzEzOwLZYGRhZg+0NcPb39vUNDgjwdfUCW4vOf1aLEqOBZ7Q/m31KdcufzufmjMT64AQDcQRY2	JP0746-PCSG90280_00-TEIKOKUTRIAL0000	帝國カレイド -革命の輪舞曲- 体験版	3.65
PCSG90272	JP	Tsumikui: Sen no Noroi, Sen no Inori for V (DEMO)	http://zeus.dl.playstation.net/cdn/JP0746/PCSG90272_00/JP0746-PCSG90272_00-TSUMIKUITRIALVER_bg_1_39beac50db58287e95514ca74d6ea7df557ef106.pkg	KO5ifR1dQ+d7BRiYm5iBbbE0MDI3AtkfEhzq6+kd6hkS5OnoE+YahM9/y6MCLsQFlmjwM82VUfmke3o0xgc3AACz6xOj	JP0746-PCSG90272_00-TSUMIKUITRIALVER	罪喰い～千の呪い、千の祈り～ for V 体験版	3.63
PCSG90261	JP	Bunny Must Die! Chelsea and the 7devils. (DEMO)	http://zeus.dl.playstation.net/cdn/JP0704/PCSG90261_00/JP0704-PCSG90261_00-BUNNYMUSTDIE0000_bg_1_2a4ab50fe1cea3acdf0a4cdfd151cf6d3bddaa11.pkg	KO5ifR1dQ+d7BQBdYgK2xdLAyMwQZL9TqJ9fpG9ocIiLJ8gqA3z+E1hZdbnwft2sD1x1P4v3V1WOxvjgBgBPaRXe	JP0704-PCSG90261_00-BUNNYMUSTDIE0000	チェルシーさんは7の魔神をブッ殺さねばならない。 体験版	3.61
PCSG90256	JP	Timepiece Ensemble (DEMO)	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90256_00/JP0741-PCSG90256_00-TIMEPIECE0000000_bg_1_fa9caab0fd40df3744921e2cf16d558c6fd1214a.pkg	KO5ifR1dQ+d7BRiYm4BNdbc0MDI1A9kf4unrGuDp6uwKtRSf/zZPmiw/K/3/s29BcS9SVnCXjMb44AYAWcwVUwAA	JP0741-PCSG90256_00-TIMEPIECE0000000	Timepiece Ensemble 体験版	3.63
PCSG90276	JP	Taishou Mebiusline: Teito Bibouroku Hare (DEMO)	http://zeus.dl.playstation.net/cdn/JP0746/PCSG90276_00/JP0746-PCSG90276_00-MEBIUSHARETRIAL0_bg_1_73aedeb4b9333d0129a2340ba117535d000ffe27.pkg	KO5ifR1dQ+d7BRiYm5iBbbE0MDI3A9nv6+rkGRrs4RjkGhLk6ehjgM9/7LvOHtRkr5m0ecuEeXsPsF8ZjfHBDQDJexWK	JP0746-PCSG90276_00-MEBIUSHARETRIAL0	大正メビウスライン帝都備忘録ハレ 体験版	3.65
PCSG90258	JP	Neo ATLAS 1469 (DEMO)	http://zeus.dl.playstation.net/cdn/JP1200/PCSG90258_00/JP1200-PCSG90258_00-NEOATLAS1469DEMO_bg_1_035ffc41274b5ed04df12f1510cd77529503dc30.pkg	KO5ifR1dg/J5YXyvAEMjiGp3SwMjUwuQ/X6u/o4hPo7BhiZmli6uvv74/Ndp0voqXCE6ddnvKZ1uLRE5ozE+uAEAAP8UewAA	JP1200-PCSG90258_00-NEOATLAS1469DEMO	Neo ATLAS 1469 体験版	3.61
PCSG90230	JP	Torikago no Marriage: Hatsukoi no Tsubasa (DEMO)	http://zeus.dl.playstation.net/cdn/JP0746/PCSG90230_00/JP0746-PCSG90230_00-TORIMARIZZZZZZZZ_bg_1_6ba3746f31b32584edc6d41ec60c553ecc7b8546.pkg	KO5ifR1dg/J5YXyvAANzEzOwLZYGRsZg+0P8gzx9HYM8o6AAn/+MbrZ6/tTfH9Zeu+rVljfVz0ZjfHADAPdZF2YA	JP0746-PCSG90230_00-TORIMARIZZZZZZZZ	鳥籠のマリアージュ ～初恋の翼～ 体験版	3.61
PCSG90226	JP	UPPERS Trial Version 2 (DEMO)	http://zeus.dl.playstation.net/cdn/JP0507/PCSG90226_00/JP0507-PCSG90226_00-0000000000000000_bg_1_8dea13b12ee17152262808287c5c89fba6ac48e5.pkg	KO5ifR1dQ+d7BQAtNQfbYmlgZGQGst8ADeDzX1THyxUFO/a1T/gg5O4z+/ql0Rgf3AAAMyYUvgAA	JP0507-PCSG90226_00-0000000000000000	UPPERS 体験版2	3.57
PCSG90210	JP	Akai Suna Ochiru Tsuki (DEMO)	http://zeus.dl.playstation.net/cdn/JP0746/PCSG90210_00/JP0746-PCSG90210_00-AKASUNATRIAL0000_bg_1_ea4472c2b8a615c5f39f89a390e4a58e1ea86d34.pkg	KO5ifR1dQ+d7BRiYm5iBbbE0MDKE2O/tGBzq5xgS5OnoA7IUn/92nVNbYBCs6FHaJrPhK9vO6tEYH9wAAAEiE+MA	JP0746-PCSG90210_00-AKASUNATRIAL0000	赤い砂堕ちる月 体験版	3.55
PCSG90248	JP	AstralAir no Shiroki Eien: White Eternity (DEMO)	http://zeus.dl.playstation.net/cdn/JP0746/PCSG90248_00/JP0746-PCSG90248_00-WHITEETERNITYZZZ_bg_1_87047bfad9852e767b9de168d20af8ffc1ba5d44.pkg	KO5ifR1dg/J5YXyvAANzEzOwLZYGRiYWIPvDPTxDXF1DXIP8PEMio6Ki8PnvGu/URTIXFouuqH3aWxL/aMZojA9uAADvXhYu	JP0746-PCSG90248_00-WHITEETERNITYZZZ	アストラエアの白き永遠 -White Eternity- 体験版	3.6
PCSG90191	JP	ALIA's CARNIVAL! Sacrament (DEMO)	http://zeus.dl.playstation.net/cdn/JP0746/PCSG90191_00/JP0746-PCSG90191_00-ALIASCARNIVALZZZ_bg_1_d36a426b7eeb0b60c4e15b26aa63021cfc2a0809.pkg	KO5ifR1dg/J5YXyvAANzEzOwLZYGhpaGYPt9PB2DnR2D/DzDHH2ioqLw+e9H6vGde3tKp0t4m1qLv/h1bzTGBzcAAOM6FioA	JP0746-PCSG90191_00-ALIASCARNIVALZZZ	ALIA's CARNIVAL! サクラメント 体験版	3.52
PCSG90215	JP	The Legend of Heroes: Sora No Kiseki the 3rd Evolution (DEMO)	http://zeus.dl.playstation.net/cdn/JP0117/PCSG90215_00/JP0117-PCSG90215_00-THIRDEVODEMO0000_bg_1_7b3a0f50c98ec18156e16d69cc708fe25492d239.pkg	KO5ifR1dg/J5YXyvAANDQ3OwLZYGRoamIPtDPDyDXFzD/F1cff1BluLz32ZXW4kfP7c9f3DBs1CPbdHZ0Rgf3AAA/pcVrQAA	JP0117-PCSG90215_00-THIRDEVODEMO0000	英雄伝説 空の軌跡 the 3rd Evolution 体験版	3.57
PCSG90249	JP	SA7 -Silent Ability Seven- (DEMO)	http://zeus.dl.playstation.net/cdn/JP0125/PCSG90249_00/JP0125-PCSG90249_00-SA7TRIAL00000000_bg_1_a4163c63b02694c62353fb032876d29c3b005a3f.pkg	KO5ifR1dg/J5YXyvAANDI1OwLZYGRiaWIPuDHc1DgjwdfWCW4vPfJL/jhVsvyis2+Qpx1G/90jYa44MbAACyGBO9	JP0125-PCSG90249_00-SA7TRIAL00000000	SA7 -Silent Ability Seven- 体験版	3.6
PCSC90014	JP	Escape Plan (DEMO)	http://ares.dl.playstation.net/cdn/JP9000/PCSC90014_00/WDwgPzhMsxdSnwAnpYAGvOwNVVBrGqQMFkREmugXkosZVZTcFmGHciqTyOYPOAxPHOVnXpvpYpHlZUTstHedGruObenXeAtkzxKew.pkg	KO5ifR1dg/J5YXyvAEuYKUCGoQnIftdg5wAXV19/X8fgENcgL0d8/jvLVMn35Ut+ZpngTHXGnSvXjMb44AYAIWcUhwAA	JP9000-PCSC90014_00-ESCPDEMOMASTERJA	Escape Plan 体験版	1.67
PCSG90211	JP	Odin Sphere Leifthrasir (DEMO)	http://zeus.dl.playstation.net/cdn/JP0005/PCSG90211_00/JP0005-PCSG90211_00-ODINSPHERELEDEM0_bg_1_7b0f7face24e067dc48444669348f315f5ab1df6.pkg	KO5ifR1dQ+d7BYCsBdtiaWBkaAiy39/F0y84wMM1yNXH1cXV1wCf/xZ921LElNu7q/vEok0XNpndGI3xwQ0AioEWmwAA	JP0005-PCSG90211_00-ODINSPHERELEDEM0	Odin Sphere Leifthrasir 体験版	3.55
PCSG90242	JP	OZMAFIA!! -vivace- (DEMO)	http://zeus.dl.playstation.net/cdn/JP0746/PCSG90242_00/JP0746-PCSG90242_00-OZMAFIAVIVATRIAL_bg_1_456241bce73d723e0decf076644ca3e926612068.pkg	KO5ifR1dQ+d7BRiYm5iBbbE0MDIxAtnvH+Xr6ObpGOYZ5hgS5Onog89/yULiRses/5SU3rzVYPi1buZojA9uAABW8hVF	JP0746-PCSG90242_00-OZMAFIAVIVATRIAL	OZMAFIA!! -vivace- 体験版	3.6
PCSC90041	JP	Oreshika: Tainted Bloodlines (DEMO)	http://ares.dl.playstation.net/cdn/JP9000/PCSC90041_00/WnWRpbXtJjWTzMKnTvCPwYfpOmoSmOmYVrDmkrGYsYvZJChpNuzBlNyYmBksDEfZtmLoujbawtXLnAzTUqkKXcwSNUUdKBHfCZTKI.pkg	KO5ifR1dg/J5YXyvAEuYKUCGiSHIfv8g12APT29Ho5AgT0cfAyN8/jMza099k/uAnYPLe241l9OF0Rgf3AAAlNoTAwAA	JP9000-PCSC90041_00-ORESHIKA2TRIAL02	俺の屍を越えてゆけ２ 体験版（ゲーム冒頭編）	3.15
PCSG90237	JP	Kimi wo Aogi Otome wa Hime ni (DEMO)	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90237_00/JP0741-PCSG90237_00-KIMIOTOME0000000_bg_1_73a5ae1badc332107681ac4efd5d9c8268225f54.pkg	KO5ifR1dQ+d7BRiYm4BNdbc0MDI2B9nv7enr6R/i7+sKtRSf/7a0LXDd6HT91GOlG8+qNG+tHo3xwQ0Alz4WEwAA	JP0741-PCSG90237_00-KIMIOTOME0000000	君を仰ぎ乙女は姫に 体験版	3.6
PCSG90228	JP	Kujiragami no Tearstilla (DEMO)	http://zeus.dl.playstation.net/cdn/JP0549/PCSG90228_00/JP0549-PCSG90228_00-TEARSTILLA000000_bg_1_2ed87f7ccf34357f93000bc23254db6c3354eaf6.pkg	KO5ifR1dQ+d7BRiYmliCbbE0MDKyANkf4uoYFBzi6ePjCLEUn/9elRlsORv8euerBr2nDz1dn43G+OAGADJcFmwA	JP0549-PCSG90228_00-TEARSTILLA000000	鯨神のティアスティラ 体験版	3.6
PCSG90212	JP	ClaDun Returns: This is Sengoku! (DEMO)	http://zeus.dl.playstation.net/cdn/JP0404/PCSG90212_00/JP0404-PCSG90212_00-CLASSICDUNGEON03_bg_1_e89a1627d3186aab53319926e2bf34e695876f41.pkg	KO5ifR1dg/J5YXyvAKDNJmBbLA2MDI1A9jv7OAYHezq7hPq5u/r7GRjj85/xhMsPe+5p/BC9ODU2hWP779EYH9wAAFx+FeMA	JP0404-PCSG90212_00-CLASSICDUNGEON03	クラシックダンジョン戦国 体験版	3.57
PCSG90229	JP	Koezaru wa Akai Hana: Koi wa Tsuki ni Michibikareru (DEMO)	http://zeus.dl.playstation.net/cdn/JP0746/PCSG90229_00/JP0746-PCSG90229_00-BENIBANATRIALVER_bg_1_84250dab4b3ddfefcdb921c37eed908b0b2ab7c4.pkg	KO5ifR1dQ+d7BRiYm5iBbbE0MDKyBNnv5Orn6eTo5xgS5OnoE+YahM9/G+5K8c+9YPOkQE/1scTB1yqjMT64AQC//BTn	JP0746-PCSG90229_00-BENIBANATRIALVER	越えざるは紅い花 ～恋は月に導かれる～ 体験版	3.57
PCSG90192	JP	Kono Aozora ni Yakusoku wo (DEMO)	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90192_00/JP0741-PCSG90192_00-PROJECTVITA10003_bg_1_5a16683d7479248ee3b4dc370bcc0818ac37ae18.pkg	KO5ifR1dQ+d7BRiYm4BNdbc0MLQ0AtkfEOTv5eocEuYZ4mgIch4+/62NCBR3/L3bZeIXG5VkY5EPozE+uAEA+Z4T3QAA	JP0741-PCSG90192_00-PROJECTVITA10003	この青空に約束を― 体験版	3.52
PCSC90026	JP	Sound Shapes (DEMO)	http://ares.dl.playstation.net/cdn/JP9000/PCSC90026_00/bpxlpICZHNaRJyVNaRAXTjDkdrkFKTcRWtQviMUJyoGKwbGgqpsaUUvIzwErzOUnzibIOhArkyGSGTMmSZzpzzgxdsvsnGSEdPGKJ.pkg	KO5ifR1dg/J5YXyvAEuYKUCGkRnI/mD/UD+XYA/HANdgsKX4/PdFR71r748oPaf1Ny7Pu/GMZTTGBzcAABT2Fb4A	JP9000-PCSC90026_00-SOUNDSHAPES00000	サウンドシェイプ - Demo	2.01
PCSG90222	JP	Summon Night 6:Lost Borders (DEMO)	http://zeus.dl.playstation.net/cdn/JP0700/PCSG90222_00/JP0700-PCSG90222_00-SUMMONNIGHT60001_bg_1_e85a2ef35a0f063ca11a9170b5a06041ef9e478a.pkg	KO5ifR1dQ+d7BYBcArbF0sDIyAhkf3Cor6+/n5+nu0cIyKmG+Pw3b3f2r/jq2Wv2rSxtuLNw0ZLRGB/cAAC4Vxa6	JP0700-PCSG90222_00-SUMMONNIGHT60001	サモンナイト６ 失われた境界たち 体験版	3.55
PCSG90200	JP	Shitsuji ga Aruji wo Erabu Toki (DEMO)	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90200_00/JP0741-PCSG90200_00-SHITSUARUJVITTRI_bg_1_b4e348d7ff9e14144185af4ef1425d49db65a2ae.pkg	KO5ifR1dg/J5YXyvAANzE7Cp7pYGRgZg+4M9PEOCQx2DQr3CPENCgjzx+U88IrT0rHLK+zitwMP/zoUKjcb44AYAevMUtwAA	JP0741-PCSG90200_00-SHITSUARUJVITTRI	執事が姫（あるじ）を選ぶとき 体験版	3.55
PCSG90219	JP	Silverio Vendetta: Verse of Orpheus (DEMO)	http://zeus.dl.playstation.net/cdn/JP0061/PCSG90219_00/JP0061-PCSG90219_00-SILVERIOVENDETTA_bg_1_342c989f22d39b2da4b251ad66cbe0e7ed68fcac.pkg	KO5ifR1dQ+d7BQDdAzbV3dLAyNASZH+wp0+Ya5Cnf5irn4trSIgjPv+9r0zkkIs9ucruqt1jAa+yx6MxPrgBALhaFOAA	JP0061-PCSG90219_00-SILVERIOVENDETTA	シルヴァリオヴェンデッタ -Verse of Orpheus- 体験版	3.55
PCSG90243	JP	Dynasty Warriors: Godseekers (DEMO)	http://zeus.dl.playstation.net/cdn/JP0106/PCSG90243_00/JP0106-PCSG90243_00-PIECEGAMEJPTRIAL_bg_1_c517c4fa86bfd4cda5f4ed423ca59bd19b7562a3.pkg	KO5ifR1dQ+d7BRgYGpiBbbE0MDIxBtkf4Onq7Oru6OvqFRAS5Onog89/fCE57Yv6unauF2q3+WHSLz0a44MbAAB8dhQn	JP0106-PCSG90243_00-PIECEGAMEJPTRIAL	真・三國無双 英傑伝 体験版	3.6
PCSG90136	JP	Dynasty Warriors 8 Empires Edit Mode Trial Version (DEMO)	http://zeus.dl.playstation.net/cdn/JP0106/PCSG90136_00/JP0106-PCSG90136_00-SM7EMPTRIALJP000_bg_1_ab93b2ce3782cc63c79893343f0854040761c999.pkg	KO5ifR1dg/J5YXyvAANDAzOwLZYGhsZmIPuDfc1dfQNCgjwdfYDSQDPwgN2dW/Y5xwkfd/E6PfEL11vb0Rgf3AAAEyIVHQAA	JP0106-PCSG90136_00-SM7EMPTRIALJP000	真・三國無双７ Empires エディットモード体験版	3.52
PCSG90235	JP	Saka Agari Hurricane Portable (DEMO)	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90235_00/JP0741-PCSG90235_00-SAKAAGARIHURRICA_bg_1_80239664ac2b5f1a43bb837caf41c1797a831457.pkg	KO5ifR1dQ+d7BRiYm4BNdbc0MDI2Bdkf7Ojt6OjuGOTpERoU5OnsiM9/M0R5FG7ETF3/ct8vrm9LeG1GY3xwAwC3lRTm	JP0741-PCSG90235_00-SAKAAGARIHURRICA	さかあがりハリケーン Portable 体験版	3.6
PCSG90232	JP	Strawberry Nauts (DEMO)	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90232_00/JP0741-PCSG90232_00-STRAWBERRYDATTKB_bg_1_a9598e043caef30a5442d8250bce615be221fbb0.pkg	KO5ifR1dQ+d7BRiYm4BNdbc0MDI2AtkfHBLkGO7kGhQU6eIYEuLthM9/J3jCCwTZ40sUpr1/tp+P4cdojA9uAABnvBQX	JP0741-PCSG90232_00-STRAWBERRYDATTKB	ストロベリーノーツ体験版	3.6
PCSG90197	JP	Taishou Mebiusline: Vitable (DEMO)	http://zeus.dl.playstation.net/cdn/JP0746/PCSG90197_00/JP0746-PCSG90197_00-MEBIUSLINETRIAL0_bg_1_35ab9214d00192dd351810cbb226bed5abe84f78.pkg	KO5ifR1dQ+d7BRiYm5iBbbE0MLQ0B9nv6+rkGRrs4+nnGhLk6ehjgM9/rdOsjx1a+pYl/6bACos9gpWjMT64AQAEBhUM	JP0746-PCSG90197_00-MEBIUSLINETRIAL0	大正メビウスライン Vitable 体験版	3.55
PCSG90170	JP	ChuSingura 46+1 V (DEMO)	http://zeus.dl.playstation.net/cdn/JP0746/PCSG90170_00/JP0746-PCSG90170_00-CHUSINGURA46P1ZZ_bg_1_b38285807bdd38ca9b1d65e2b093db489291eb2d.pkg	KO5ifR1dQ+d7BRiYm5iBbbE0MDQH2+/sERrs6eceGuRoYhZgGBWFz39npGKWWuS+UA+zfBPqu1Lx3GiMD24AAN3OFGAA	JP0746-PCSG90170_00-CHUSINGURA46P1ZZ	ChuSingura46+1 -忠臣蔵46+1- V 体験版	3.36
PCSG90181	JP	Tsuki ni Yori Sou Otome no Sahou: Hidamari no Hibi (DEMO)	http://zeus.dl.playstation.net/cdn/JP0746/PCSG90181_00/JP0746-PCSG90181_00-TSURIOTSU0000000_bg_1_14eaad7ca295556b6750e2efbfc808432ff19029.pkg	KO5ifR1dQ+d7BRiYm5iBbbE0MLQwBNkfEhwa5OkPJKGW4vMf586Drw9vLw2Rr7Zrmvl88vvRGB/cAAAK8xW5	JP0746-PCSG90181_00-TSURIOTSU0000000	月に寄りそう乙女の作法 ～ひだまりの日々～ 体験版	3.52
PCSG90220	JP	Dogimegi Inryoku-Chan: Love & Peace (DEMO)	http://zeus.dl.playstation.net/cdn/JP0036/PCSG90220_00/JP0036-PCSG90220_00-INRYOKULPTRIAL00_bg_1_63e11bd6ddd13c86e58699221d374fd38699149b.pkg	KO5ifR1dQ+d7BQDtNwPbYmlgZAS239MvKNLfO9QnICTI09EHaAYecNjrnJOa3mRPSXvrrz0iTzpHY3xwAwAwjRP3	JP0036-PCSG90220_00-INRYOKULPTRIAL00	どぎめぎインリョクちゃん ラブ＆ピース 体験版	3.55
PCSG90176	JP	Nanairo Reincarnation (DEMO)	http://zeus.dl.playstation.net/cdn/JP0072/PCSG90176_00/JP0072-PCSG90176_00-NANAIROREINCAR01_bg_1_93d28fa8fa5ae611fda810af9f15012e49c604d1.pkg	KO5ifR1dg/J5YXyvAKBTILZYGhiam4Hs93P0c/QM8g9y9fRzdgwyMMTnv088wr7vz/0rOSe6+PcWHt77ozE+uAEA+5MVqAAA	JP0072-PCSG90176_00-NANAIROREINCAR01	なないろ リンカネーション 体験版	3.52
PCSG90179	JP	Harukanaru Toki no Naka de 6: Gentou Rondo (DEMO)	http://zeus.dl.playstation.net/cdn/JP0106/PCSG90179_00/JP0106-PCSG90179_00-HARUKA6VITATRIAL_bg_1_716c83abd076496a7ac3968aace5d3ccd2abe9e0.pkg	KO5ifR1dg/J5YXyvAANDAzOwLZYGhuaWIPs9HINCvR3NwjxDHEOCPB198Pnvh93Z2xkfTi75IPj+ZW7o+dOjMT64AQDg0Rf8	JP0106-PCSG90179_00-HARUKA6VITATRIAL	遙かなる時空の中で６ 体験版	3.5
PCSG90233	JP	PuraMai Wars V (DEMO)	http://zeus.dl.playstation.net/cdn/JP0741/PCSG90233_00/JP0741-PCSG90233_00-PURAMAIWARSV0000_bg_1_5a5a8301f852db0d6bbee747d330034956a1aac0.pkg	KO5ifR1dQ+d7BRiYm4BNdbc0MDI2BtkfEBrk6OvoGe4YFBwGshSf/3ZnXouIezvrkLPLxDTu1tXqozE+uAEAX04UrgAA	JP0741-PCSG90233_00-PURAMAIWARSV0000	プラマイウォーズV 体験版	3.6
PCSG90201	JP	Majo Koi Nikki: Dragon x Caravan (DEMO)	http://zeus.dl.playstation.net/cdn/JP0394/PCSG90201_00/JP0394-PCSG90201_00-MAJYOGAMEVITATKB_bg_1_1e9b5d733cb99d34663e97991ba5237b365b0b48.pkg	KO5ifR1dQ+d7BRgYW5qAbbE0MDIwBNnv6+gV6e/u6Osa5hniGOLthM9/KRlxJok5mpYBh56UMeXExo7G+OAGAAWZE0IA	JP0394-PCSG90201_00-MAJYOGAMEVITATKB	魔女こいにっき Dragon×Caravan 体験版	3.55
PCSG90221	JP	Yuusha Shisu. (DEMO)	http://zeus.dl.playstation.net/cdn/JP0404/PCSG90221_00/JP0404-PCSG90221_00-YUSHASHISUVITA01_bg_1_2451e0bf5344a8be49971c477339c24ba8667e96.pkg	KO5ifR1dQ+d7BQBtNgHbYmlgZGQIsj8yNNjDMdjDMzg0zDPE0cAQn/+SWHYdjNnxWqBUzIWn26rBfjTGBzcAAEcdE2YA	JP0404-PCSG90221_00-YUSHASHISUVITA01	勇者死す。体験版	3.55
PCSC90007	JP	Unit 13 (DEMO)	http://ares.dl.playstation.net/cdn/JP9000/PCSC90007_00/HIiSBUWRJJFPCYWJPIWgvVcycXvXkeyZsEbDxBlPMHQdzEKrBpFaUyNhQqnpYWBtvgbdVZWexRAtgqcqoaTfopboIxCdWIIyIIVTS.pkg	KO5ifR1dg/J5YXyvAEuYKSCGOcj+KM+AANegUD/PEENjF1dff3z+W/Jue9TJzDd9rxJ1is178r+MxvjgBgBfzRZ4	JP9000-PCSC90007_00-ZIPPERUNIT13DEMO	Unit 13 体験版	1.52
PCSG90217	JP	Raishi: Konpeki no Shou (DEMO)	http://zeus.dl.playstation.net/cdn/JP0064/PCSG90217_00/JP0064-PCSG90217_00-KLONKLON05210331_bg_1_ce21d674f0b5f5d9c1df1378ff979294f6f5aae7.pkg	KO5ifR1dQ+d7BQDdYwK2xdLAyNAcZL+3j78fCBuYGhkaGBsb4vNfhyfbpDmhUz++Vbiey+fp92M0xgc3AACADBQ4	JP0064-PCSG90217_00-KLONKLON05210331	雷子‐紺碧の章‐ 体験版	3.57
PCSG90224	JP	A Rose in the Twilight (DEMO)	http://zeus.dl.playstation.net/cdn/JP0404/PCSG90224_00/JP0404-PCSG90224_00-ROSE000000000000_bg_1_d4be1106d3a67c65aa50904323f09e42bce23bab.pkg	KO5ifR1dg/J5YXyvAKDNJmBbLA2MjExA9gf5g62AA3z+e/9iYWmD9gPXPVNVTgSXMQWMxvjgBgAqoxQI	JP0404-PCSG90224_00-ROSE000000000000	ロゼと黄昏の古城 体験版	3.57
PCSG90216	JP	SUPERBEAT XONiC (DEMO)	http://zeus.dl.playstation.net/cdn/JP0036/PCSG90216_00/JP0036-PCSG90216_00-SUPERBEATXONIC01_bg_1_eef00bb0a5cdcecbb1aece32e6f61b5adb0e9b62.pkg	KO5ifR1dQ+d7BQDtNwPbYmlgZGgGsj84NMA1yMnVMSTC38/T2cAQn/8EJ0epRW41bhH4d05iOT/r3NEYH9wAAOf/EzMA	JP0036-PCSG90216_00-SUPERBEATXONIC01	SUPERBEAT XONiC 体験版	3.55
PCSG90241	JP	Toukiden 2 Carryover Demo (DEMO)	http://zeus.dl.playstation.net/cdn/JP0106/PCSG90241_00/JP0106-PCSG90241_00-TOUKIDEN2DEMO200_bg_1_65e484357881ff044956159026901763cb527d1b.pkg	KO5ifR1dQ+d7BRgYGpiBbbE0MDIxBNkf4h/q7eni6mfk4urrbwQ0Aw9oslAOPXS2bGeo1UUmdrZPGaMxPrgBAEehE3IA	JP0106-PCSG90241_00-TOUKIDEN2DEMO200	討鬼伝２ 引き継ぎ体験版	3.6
PCSG90205	JP	Fushigi no Gensokyo-THE TOWER OF DESIRE- (DEMO)	http://zeus.dl.playstation.net/cdn/JP0704/PCSG90205_00/JP0704-PCSG90205_00-0000000000000001_bg_1_a6d0eaa4a3721f6a5e6fcad89014052d5e582ce3.pkg	KO5ifR1dQ+d7BQBdYgK2xdLAyMAUZL8BKjDE57/yIIHe8ln7hbVN8i6c98k5NBrjgxsAAKwWEqEA	JP0704-PCSG90205_00-0000000000000001	不思議の幻想郷-THE TOWER OF DESIRE- 本編体験版	3.55
PCSG90059	JP	Ys: Memories of Celceta (DEMO)	http://ares.dl.playstation.net/cdn/JP0425/PCSG90059_00/pZaqnALaDIoGmbsXaAeqjiRTiAQGIMrpevmaImcQqYBppXAMYAcyWskeYWeanwhbqrfmYHbBDTCWMCGPbHClLDSCwSTMrCRIIZblQ.pkg	KO5ifR1dg/J5YXyvAAMTI1OwLZZA+y1B9kcGO7v6OLuGOAYEB4cEeTri899L6Y+3Etyn29h25zv+6fZ0G43xwQ0AKBUVHQAA	JP0425-PCSG90059_00-YSCELCETAPSSTRIA	イース セルセタの樹海 無料版	1.8
PCSG90263	JP	Utawarerumono: Mask of Truth (DEMO)	http://zeus.dl.playstation.net/cdn/JP0761/PCSG90263_00/JP0761-PCSG90263_00-UTAWAREFUTARITRY_bg_1_d8e14fa957ebdafd5fa357ad5fa4c11be221d65c.pkg	KO5ifR1dQ+d7BRiYm4FNdbc0MDIzBtkfGuIY7hjk6gakgzxDgiLx+e9V/oVik9MNG15xz6jglONbNBrjgxsAAAIfFQIA	JP0761-PCSG90263_00-UTAWAREFUTARITRY	うたわれるもの 二人の白皇 体験版	3.61
PCSB00288	EU	Farming Simulator (DEMO)	http://ares.dl.playstation.net/cdn/EP4399/PCSB00288_00/xgnKunYTQACyuPLxFHWQtKsNIPwOxEUMoIsLCUpaLBMKkOSwksNQxcAsunetPRhC.pkg	KO5ifR1dg/J5YXzXABNjS0uoaiMLC5D9bo5Bvp5+7sGevqE+Lq6+/vj8V2LCvlFXInxmlns7S50E+/XRGB/cAAC+bRJ6	EP4399-PCSB00288_00-FARMINGSIMULDEMO	Farming Simulator DEMO	2.05
