type,title_id,game_title,region,update,license,url,content_id
CARD,PCSC00001,Minna no Golf 6,JP,1.36,KO5ifR1dQ+d7BVgimWJgCLIfSBkaGRkbm5iYmpqZmZvj81/Lx1k/02oX+x8Vq2eRv9mRORrjgxsAAIvzE7gA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00001/PCSC00001_T45/5a6cfd157ca3831e/JP9000-PCSC00001_00-0011223344556677-A0136-V0100-ac39c56a15b1c8a30980dcd54cec0a94b60cd232-PE.pkg,/JP9000-PCSC00001_00-0011223344556677-A0136-V010
CARD,PCSC00002,Gravity Daze,JP,1.02,KO5ifR1dQ+d7BVgimWJgBLI/wMUrwDHA0MzIzNjQ2NjCAJ//nonY8qzIkMx9V8R+8lvCoTujMT64AQA4XxQa,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00002/PCSC00002_T11/6f8ed6c6af933e36/JP9000-PCSC00002_00-PDJPAP1626313380-A0102-V0100-fb82024ced5b0534e11a454524e9a5c9998b0fb6-PE.pkg,/JP9000-PCSC00002_00-PDJPAP1626313380-A0102-V010
PSN,PCSC00003,Yuusha no Kiroku.,JP,1.04,KO5ifR1dQ+d7BVhCbXEGOwVkf2RoaLCHo6+jp59jQADQTnz+43lVcaRB9C9PkMsm05punR2jMT64AQBO8hQO,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00003/PCSC00003_T5/fe747ab65be182fd/JP9002-PCSC00003_00-YUUSHAMAINAPP001-A0104-V0100-291f2e9396b879f4d5620acc5ea314fd9447b085-PE.pkg,JP9002-PCSC00003_00-YUUSHAMAINAPP001-A0104-V0100
PSN,PCSC00004,Minna to Issho,JP,2.62,KO5ifR1dQ+d7BVhCbXEGuwJkvwEqMMTnv38zJBVzFgbq2k9+uJtdamvVaIwPbgAAcCASewAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00004/PCSC00004_T24/664c1b50c9b15e43/JP9002-PCSC00004_00-0000000000000001-A0262-V0100-93cf765a2bb26bfb08ed07338812d048a87b8710-PE.pkg,/JP9002-PCSC00004_00-0000000000000001-A0262-V010
CARD,PCSC00005,Uncharted: Chizu no Bouken no Hajimari,JP,1.02,KO5ifR1dQ+d7BVgimWJgCrLfAA3g81/o4XcPjFZ+1lzgekZGbYef6miMD24AAOtLE1sA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00005/PCSC00005_T4/0a26fbe40bb882a6/JP9000-PCSC00005_00-0000000000000000-A0102-V0100-2e29d89d8e89f2546891933f4ef0b9b0316d882c-PE.pkg,JP9000-PCSC00005_00-0000000000000000-A0102-V0100
CARD,PCSC00006,WipEout 2048,JP,1.04,KO5ifR1dQ+d7BVgimWJgBrI/3DPA1T80xMjAxMLJEWgbPv/J7b9x9qe+g/aOooKT717osI7G+OAGABg9FSYA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00006/PCSC00006_T8/035872e1a3154381/JP9000-PCSC00006_00-WIPEOUT2048BASE0-A0104-V0100-c98f7094ce7c81865a7ae10f5cdb399a9ddfdc07-PE.pkg,JP9000-PCSC00006_00-WIPEOUT2048BASE0-A0104-V0100
PSN,PCSC00008,Star Strike Delta,JP,1.01,KO5ifR1dQ+d7BVgimWJgAbI/ONjF1SfEEW4pPv8tfr7v6Z/TT05lHNkx+YX2YdZBHh3MIz09AgBGQxca,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00008/PCSC00008_T0/84d9a03007ad8651/JP9000-PCSC00008_00-SSDELTA000000000-A0101-V0100-5ae8bd8e72698a578ddb82f493c61ab0a8dfdb03-PE.pkg,JP9000-PCSC00008_00-SSDELTA000000000-A0101-V0100
CARD,PCSC00010,Unit 13,JP,1.01,KO5ifR1dQ+d7BVgimWIItj/UzzPE0DjKMyDANQgoZIDPf4mTWXyMjr5N2XtDadrV2+mbR2N8cAMAMxwVPgAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00010/PCSC00010_T0/89f36d83897287be/JP9000-PCSC00010_00-UNIT13ZIPPER0100-A0101-V0100-bc72724104066c0a6fb6adfd2e9605dfacd8398b-PE.pkg,JP9000-PCSC00010_00-UNIT13ZIPPER0100-A0101-V0100
CARD,PCSC00011,Reality Fighters,JP,1.03,KO5ifR1dQ+d7BVgimWJoCLI/JMjT0QdupVcAPv+dENh1x17mUs+O8PN/nxwwLhzk0cE80tMjAHRtFXAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00011/PCSC00011_T4/11cc7031db25010c/JP9000-PCSC00011_00-TRIAL000000000JP-A0103-V0100-2b0a78d93715f290a6dcb109591705f9d7895f13-PE.pkg,JP9000-PCSC00011_00-TRIAL000000000JP-A0103-V0100
PSN,PCSC00012,Escape Plan,JP,1.04,KO5ifR1dQ+d7BVgimWJoBLLfNdg5wN3R19XXMTjENcjLEZ//Zj6zZl3j+F7+xfkZfI8fGluNxvjgBgBQxxVC,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00012/PCSC00012_T4/ac5e8e5fe57148fd/JP9000-PCSC00012_00-ESCPGAMEMASTERJA-A0104-V0101-7b4d61f7ade34365d83ba2de6a9bf3c7b4a8986c-PE.pkg,JP9000-PCSC00012_00-ESCPGAMEMASTERJA-A0104-V0101
CARD,PCSC00013,LittleBigPlanet PS Vita,JP,1.22,KO5ifR1dQ+d7BVgimWJoDLLfxzMkxMfVydM9wMfRzzUkDJ//NrDkn9dadam57OXzSSnKbZyDPDqYR3p6BAAmDxUl,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00013/PCSC00013_T23/c78297a36dae2aab/JP9000-PCSC00013_00-LITTLEBIGPLANETV-A0122-V0100-22634e1a185e7b3d427345b0f4b0340e2addb1b9-PE.pkg,/JP9000-PCSC00013_00-LITTLEBIGPLANETV-A0122-V010
PSN,PCSC00014,MotorStorm RC,JP,1.01,KO5ifR1dQ+d7BVgimWJoArI/1Nc/xD8oGIghduLzX2LLik1pP/JfXdu/hdPm7qx7gzw6mEd6egQAZOMWiwAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00014/PCSC00014_T1/68db3c5dc9b5199b/JP9000-PCSC00014_00-UMOTORSTOR000001-A0101-V0100-6e27dc01246032d6f054f178cbd8803d933be77d-PE.pkg,JP9000-PCSC00014_00-UMOTORSTOR000001-A0101-V0100
CARD,PCSC00017,Resistance: America Saigo no Teikou,JP,1.01,KO5ifR1dQ+d7BVgimWJoDrI/yDXYMzjE0c/ZNcwzxNHLEZ//7FtmXjsjcjBQaa6z48WAxgmDPDqYR3p6BABgcRSv,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00017/PCSC00017_T1/5095d07b58759165/JP9000-PCSC00017_00-RESISTANCEVITAJA-A0101-V0100-4a6d8ffe1912ccd151e2aeb0f40ffd3bfd6ada20-PE.pkg,JP9000-PCSC00017_00-RESISTANCEVITAJA-A0101-V0100
PSN,PCSC00019,Cliff Diving,JP,1.01,KO5ifR1dg/J5YXyvAEskUwwtwfYHBTv7eLq5uXiGefoBLcfnv9yQBYXpz+auvsu7YX2bqY/waIwPbgAATncUpQAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00019/PCSC00019_T0/b213923d32963498/JP9000-PCSC00019_00-ARSCLIFFDIVING00-A0101-V0100-e314c8de36c0af5602a964bc3fa47708ed88099d-PE.pkg,JP9000-PCSC00019_00-ARSCLIFFDIVING00-A0101-V0100
PSN,PCSC00020,Table Play Soccer,JP,1.01,KO5ifR1dg/J5YXyvAEskU4zA9oc4Ovm4uvn7hzg5+vh4BRjg8x/3kuqKYxW6AtMqi9JMz/+WH43xwQ0AT8MUDwAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00020/PCSC00020_T0/a4c99fbdcf6421f5/JP9000-PCSC00020_00-TABLEFOOTBALLJP0-A0101-V0100-a08a8a19823e4469ed1f3fc433f380e020b85f46-PE.pkg,JP9000-PCSC00020_00-TABLEFOOTBALLJP0-A0101-V0100
PSN,PCSC00023,Table Play Ice Hockey,JP,1.01,KO5ifR1dQ+d7BVgimWJkDLI/xNHJx9XD39nbNdIrAGQGHpDPVMK1raBFX3zGra9mNWbzR2N8cAMAWQ8TggAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00023/PCSC00023_T0/c875387b560a73d1/JP9000-PCSC00023_00-TABLEHOCKEYJP000-A0101-V0100-7489da47e70f71d0e37f02045e4b6b5f2c165ca5-PE.pkg,JP9000-PCSC00023_00-TABLEHOCKEYJP000-A0101-V0100
PSN,PCSC00024,Sound Shapes,JP,1.14,KO5ifR1dQ+d7BVgimWJkArI/2D/UzyXYwzHANRhsKT7/eWQtaVouVxOUlfyyxuUh3/PRGB/cAAC2rhRV,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00024/PCSC00024_T10/aaa1b401a26ae379/JP9000-PCSC00024_00-SOUNDSHAPES00000-A0114-V0100-36b7352521fe6de691a835f330015fa96ea3f685-PE.pkg,/JP9000-PCSC00024_00-SOUNDSHAPES00000-A0114-V010
PSN,PCSC00025,torne PlayStation Vita,JP,2.02,KO5ifR1dQ+d7gRQbw0wxMgXZH+If5Oca5hniCLUUn//OLrx85HNE5pUf1Q+fl0mFVo3G+OAGAE32FoAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00025/PCSC00025_T7/9fab0bbce93c9bc4/JA0003-PCSC00025_00-TORNEVITA0000000-A0202-V0100-344c37702956895c465e429ffb98b3a6646b0feb-PE.pkg,JA0003-PCSC00025_00-TORNEVITA0000000-A0202-V0100
PSN,PCSC00030,Destiny of Spirits,JP,1.12,KO5ifR1dg/J5YXyvAEskU4zB9ru4Bod4+kX6uwUHeAZ5hgTj81+A4M6eBWE/b09YrOwSfURacDTGBzcAAFifFKEA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00030/PCSC00030_T18/0f516df2032194cc/JP9000-PCSC00030_00-DESTINYOFSPIRITS-A0112-V0100-8e9b1ca9f60cd776f01365cb2db39d9f19aa11ca-PE.pkg,/JP9000-PCSC00030_00-DESTINYOFSPIRITS-A0112-V010
CARD,PCSC00032,PlayStation All-Stars Battle Royale,JP,1.12,KO5ifR1dQ+d7BVgimWJsBLI/wNEpKMg1JCA4DGIpPv9ZP9ZzO/C6XPv15DUBd5gf1Q7y6GAe6ekRAAg0FSMA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00032/PCSC00032_T7/175dae2a5e8813ec/JP9000-PCSC00032_00-PABRRETPSV000000-A0112-V0100-0a6999631bf4f0dabe262d04735b69f249dfa462-PE.pkg,JP9000-PCSC00032_00-PABRRETPSV000000-A0112-V0100
PSN,PCSC00037,Hako! Open Me,JP,1.01,KO5ifR1dQ+d7BVgimWJsDrIfZpeRoZGBcZiBKT7/Lb2Q1NtwTe9g2LSpVRtNF+8bjfHBDQDYahSE,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00037/PCSC00037_T2/6397f0573478d7b0/JP9000-PCSC00037_00-0000000121203V05-A0101-V0102-941627ea8685d268c69042773c410568d56bcd74-PE.pkg,JP9000-PCSC00037_00-0000000121203V05-A0101-V0102
PSN,PCSC00038,Echannel: New Paint Park,JP,1.02,,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00038/PCSC00038_T7/de8f570cacd59dce/JP9000-PCSC00038_00-PP2JP00000000001-A0102-V0100-3f7d0c64fb0aa4884f63f386d787252e8c1babdd-PE.pkg,JP9000-PCSC00038_00-PP2JP00000000001-A0102-V0100
CARD,PCSC00039,Soul Sacrifice,JP,1.33,KO5ifR1dQ+d7BVgimWJsCbI/2D/UJ9jROcjTzdPZ1SvAAJ///j29OuevcaNAYqTjOtnfUhGjMT64AQBjyRVF,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00039/PCSC00039_T12/ef682731ee4e2222/JP9000-PCSC00039_00-SOULSACRIFICEJP0-A0133-V0100-5d2b8e95c69033153001c5fab97b8d823974e44e-PE.pkg,/JP9000-PCSC00039_00-SOULSACRIFICEJP0-A0133-V010
PSN,PCSC00041,Ratchet & Clank: Ginga Sentai QForce,JP,1.01,KO5ifR1dQ+d7BVgimWJiCLI/yDHE2cM1xNnH0c/bzc0xDJ//VJgmvdyyyUAu6EWDvHlH2ZbRGB/cAABORBQO,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00041/PCSC00041_T5/92418a863b1077ea/JP9000-PCSC00041_00-RATCHETCLANKFFAV-A0101-V0100-da3d0ae1d4e0b76ac892e5420093905c1ee3ee51-PE.pkg,JP9000-PCSC00041_00-RATCHETCLANKFFAV-A0101-V0100
CARD,PCSC00045,Killzone: Mercenary,JP,1.12,KO5ifR1dQ+d7BVgimWJiCrLfOyrMABng89+ElenrkhoP5z/LOiC4rjTj22iMD24AAGgqFNQA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00045/PCSC00045_T13/274492d4efd6dabc/JP9000-PCSC00045_00-KZV0000000000000-A0112-V0100-0b8d4277317288006a86a80c83f2666f2c0f46a3-PE.pkg,/JP9000-PCSC00045_00-KZV0000000000000-A0112-V010
PSN,PCSC00046,torne PlayStation Vita TV,JP,2.02,KO5ifR1dQ+d7gRQbw0wxMQPZH+If5Oca5hniGBIGthSf/+zev/934vbEvEMKl/KLHpmORvggBwCgZhYO,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00046/PCSC00046_T3/de13f1990b8c616c/JA0003-PCSC00046_00-TORNEVITATV00000-A0202-V0100-857a045a833751d6e20477d847319e2c53816640-PE.pkg,JA0003-PCSC00046_00-TORNEVITATV00000-A0202-V0100
PSN,PCSC00047,Yuusha no Kuse ni Konamaikida. G,JP,2.02,KO5ifR1dQ+d7BVgimWJiDrLf29/P0dcxwNvdK8APZCc+/11b8LDSVPWu8/xawVUvbjfsGY3xwQ0AIZEVyAAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00047/PCSC00047_T6/7910e097ed356b22/JP9000-PCSC00047_00-KONAMAPKGJPN0001-A0202-V0100-aad4e0a54e945d56c84196df7db2fc2a23975d6d-PE.pkg,JP9000-PCSC00047_00-KONAMAPKGJPN0001-A0202-V0100
CARD,PCSC00048,Tearaway: Hagareta Sekai no Daibouken,JP,1.02,KO5ifR1dQ+d7BVgimWJiAbI/xNUxyDHcMRJmKT7/mV6+eLCTbcOX5Sk7LDJSZMtGY3xwAwDYMhRs,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00048/PCSC00048_T2/763beeabae69da17/JP9000-PCSC00048_00-TEARAWAY00000000-A0102-V0100-f526f9195b616c7cea35d27823ef6b9a5912cb85-PE.pkg,JP9000-PCSC00048_00-TEARAWAY00000000-A0102-V0100
CARD,PCSC00049,Soul Sacrifice Delta,JP,1.3,KO5ifR1dQ+d7BVgimWJiCbI/2D/UJ9jR2cXVJ8TRKwBoBh6w4UqL6bQfFj82vg79at2mWjga44MbAADBThYe,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00049/PCSC00049_T6/d7f87f830ccce195/JP9000-PCSC00049_00-SOULSACDELTAJP00-A0130-V0100-883ea7cf8f0ebfb8deb96e908eeda1bd450fe70a-PE.pkg,JP9000-PCSC00049_00-SOULSACDELTAJP00-A0130-V0100
PSN,PCSC00052,Miku Miku Hockey,JP,1.01,KO5ifR1dQ+d7BVhCbQGZYmoEst/X0zsUhD38nb1dI4Fm4AEvjB1Cen+ENcpu+3z6VCiPw2iMD24AANtnFPoA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00052/PCSC00052_T0/81e7eb71c2a28ff4/JP9002-PCSC00052_00-MIKUMIKUHOCKEY00-A0101-V0100-dc0cbb5e29c536cafdcd92d439bcf086584518b7-PE.pkg,JP9002-PCSC00052_00-MIKUMIKUHOCKEY00-A0101-V0100
CARD,PCSC00054,Freedom Wars,JP,1.23,KO5ifR1dQ+d7BVgimWJqArLfLdzd0dcVYSk+/70t3Rm53iKpjVt9V+bhHOfo0Rgf3AAADZYTYAAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00054/PCSC00054_T12/631938b9fee4db9c/JP9000-PCSC00054_00-FWGAME0000000000-A0123-V0100-8e85d5bf225821f7a2b9b63f312291be77a9d3bf-PE.pkg,/JP9000-PCSC00054_00-FWGAME0000000000-A0123-V010
PSN,PCSC00055,Minna to Issho (Renewal version),JP,1.06,KO5ifR1dg/J5YXyvAEuoLSBTTE1B9hugAkN8/ttcHnvt6r1VCrbCjna7xBd8GY3xwQ0AKYgTgQAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00055/PCSC00055_T13/44c48c5bacf21dd7/JP9002-PCSC00055_00-0000000000000001-A0106-V0100-09d38293b7db4c80f755f2203266de1de16f0eb0-PE.pkg,/JP9002-PCSC00055_00-0000000000000001-A0106-V010
PSN,PCSC00058,Doki-Doki Universe,JP,1.02,KO5ifR1dQ+d7BVgimWJqAbLfxSXUABng89/iqLmey8w/LXrvfM/ta+is7kEeHcwjPT0CAFswFNEA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00058/PCSC00058_T1/032b5cb165d85484/JP9000-PCSC00058_00-DDU0000000000000-A0102-V0100-49bbfff95cef6178a9582b729af0b37398a6eb11-PE.pkg,JP9000-PCSC00058_00-DDU0000000000000-A0102-V0100
CARD,PCSC00060,Ore no Shikabane o Koete Yuke 2,JP,1.08,KO5ifR1dQ+d7BVgimWIGtt8/yDXYw9Pb0SggyN/F0ccHn/8aqnpi7gXN8lkXcnh3de27d6MxPrgBAPNfFkMA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00060/PCSC00060_T18/65cf6e60a3fae728/JP9000-PCSC00060_00-ORESHIKA2PRODALL-A0108-V0100-80d9e06890adad26405ab0a47c0c65bd140e49c7-PE.pkg,/JP9000-PCSC00060_00-ORESHIKA2PRODALL-A0108-V010
PSN,PCSC00064,Tearaway: Hagareta Sekai no Daibouken,JP,1.01,KO5ifR1dg/J5YXyvAEskU8xMQPaHuDoGOYY7RhqEBHk6+gDNwAOOO7f3btZ1rhJP4f9Z9MB27yCPDuaRnh4B3wAUZwAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00064/PCSC00064_T0/7f7b7d3761071410/JP9000-PCSC00064_00-TEARAWAY0TRIAL00-A0101-V0100-390feb2e743ef96cb6927b45728f7bb2832f4810-PE.pkg,JP9000-PCSC00064_00-TEARAWAY0TRIAL00-A0101-V0100
PSN,PCSC00077,Hohokum,JP,1.01,KO5ifR1dQ+d7BVgimWJuDrLfw9/D3zvU193R1xVsJz7/pXQ1NbrMeld+5PPnV0JnNepHY3xwAwBA7BXd,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00077/PCSC00077_T0/a9fdb37666dfdd9d/JP9000-PCSC00077_00-HOHOKUMGAME00001-A0101-V0100-f04ba08b059c764d6b03035e5f554f8cecbb85e1-PE.pkg,JP9000-PCSC00077_00-HOHOKUMGAME00001-A0101-V0100
PSN,PCSC00078,Helldivers,JP,7.04,KO5ifR1dQ+d7BVgimWJuAbLfw9XHx8UzzDUoONjZ1QtoBh7QpOUmf972wLm5p4WKfky4+n40xgc3AAAZ7RXE,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00078/PCSC00078_T34/d1bca55cd3f35eb6/JP9000-PCSC00078_00-HELLDIVERSSCEJ00-A0704-V0100-e5cbff0b64877b468d7bbbd6c77a6933788fcc7a-PE.pkg,/JP9000-PCSC00078_00-HELLDIVERSSCEJ00-A0704-V010
PSN,PCSC00079,Dead Nation,JP,1.01,KO5ifR1dQ+d7BVgimWJuCbLfxdXRxc8xxNPfz93R19XAEJ//tBqv5e7bbHSwnUNRrfvRrGmDPDqYR3p6BAAK6hSF,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00079/PCSC00079_T0/3f1e12b612ec5455/JP9000-PCSC00079_00-DEADNATIONGAME01-A0101-V0100-9df2abbd16cc320783757805505a649a28eb37b4-PE.pkg,JP9000-PCSC00079_00-DEADNATIONGAME01-A0101-V0100
PSN,PCSC00080,U-NEXT,JP,2,KO5ifR1dQ+d7gRQbw0yxANsf6ucaEYKw0wCf/xou7b96zqpb3ELeT07vfZzDaIwPbgAAbu0TAAAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00080/PCSC00080_T0/c628cc707c855c34/JA0003-PCSC00080_00-UNEXT00000000000-A0200-V0100-f7bef5fb21b9af9564d4bc0fc80a7816b9c1f1df-PE.pkg,JA0003-PCSC00080_00-UNEXT00000000000-A0200-V0100
PSN,PCSC00083,Entwined,JP,1.01,KO5ifR1dQ+d7BVgimWJhDLLfNSQ8zDPEEW4pPv+Jbu2+xnXa/rVY4YkG/8CzTaMxPrgBAFPRFCIA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00083/PCSC00083_T0/5b5814c3c4452004/JP9000-PCSC00083_00-ETWVITA000000000-A0101-V0100-18acbb7517efd04c1f2f5a8f319756f62672ade1-PE.pkg,JP9000-PCSC00083_00-ETWVITA000000000-A0101-V0100
PSN,PCSC00086,Live from PlayStation,JP,2.01,,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00086/PCSC00086_T14/9a22d6f7ac9b5873/JA0003-PCSC00086_00-LFPS000000000000-A0201-V0100-9bbd6c2b3aaba57de34c7ec370cd020a1863d0f7-PE.pkg,/JA0003-PCSC00086_00-LFPS000000000000-A0201-V010
PSN,PCSC00097,MonsterBag,JP,1.02,KO5ifR1dQ+d7BVgimWJpDrLf198vOMQ1yMkRajE+/814W3Xxg9j5KKOazw2/1vkUjcb44AYAgiEWAwAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00097/PCSC00097_T1/8fdc139faf3843fd/JP9000-PCSC00097_00-MONSTERBAG000000-A0102-V0100-5c4a8f519bd3ebf932bc5bafbc0636412e9dd902-PE.pkg,JP9000-PCSC00097_00-MONSTERBAG000000-A0102-V0100
PSN,PCSC80001,Flickr,JP,1.2,KO5ifR1dQ+d7gRQbg02xAJkPst8ADeDz37oHXvcZqmqLb5m8nrIhsebNaIwPbgAAsH8UdgAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC80001/PCSC80001_T1/91b0c31078f1cb5d/JA0003-PCSC80001_00-0000000000000000-A0120-V0100-74df9a2550dd9106e5c220b24d08324c42c82614-PE.pkg,JA0003-PCSC80001_00-0000000000000000-A0120-V0100
PSN,PCSC80002,LiveTweet,JP,2.1,KO5ifR1dQ+d7gRQbg02xANkHst8ADeDz3/wbgc6dkqs/rP0t5mpi/ubKaIwPbgAAjgsTxgAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC80002/PCSC80002_T13/2ab7b73006fa3fca/JA0003-PCSC80002_00-0000000000000000-A0210-V0100-c3208af58fc40a372341a5a72c2c7280c8be1bef-PE.pkg,/JA0003-PCSC80002_00-0000000000000000-A0210-V010
PSN,PCSC80003,uke-torne,JP,1.1,KO5ifR1dQ+d7gRQbg02xALFA9od6u4b4B/m5wizF5z/hxN2xmstndu384c70oDJr3miMD24AAD8cFBgA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC80003/PCSC80003_T1/1a62775707fc08ef/JA0003-PCSC80003_00-UKETORNE00000000-A0110-V0100-81415c486561fe33038cedb0601ffbc52ef5c27c-PE.pkg,JA0003-PCSC80003_00-UKETORNE00000000-A0110-V0100
PSN,PCSC80004,Wake-up Club,JP,1.02,KO5ifR1dQ+d7gRQbg02xALkCZL8BGsDnvwtrrj/3vsb2c5Z9vNM5f3Ph0Rgf3AAAPZcTjQAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC80004/PCSC80004_T3/7e282088d39c2667/JA0003-PCSC80004_00-0000000000000000-A0102-V0100-73a8ff1c015ff9dd7f1c8026ffe020de0cc9f1ef-PE.pkg,JA0003-PCSC80004_00-0000000000000000-A0102-V0100
PSN,PCSC80005,foursquare,JP,1.01,KO5ifR1dQ+d7gRQbg02xADkAZH8UGsDnv4UTtb/zPXx3f37Chvm3Xm++PxrjgxsAABVDGKgA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC80005/PCSC80005_T1/78b864d2d9a2f98a/JA0003-PCSC80005_00-ZZZZZZZZZZZZZZZZ-A0101-V0101-d5b9a81407e6975de0951f2b5232c4b14ac131e4-PE.pkg,JA0003-PCSC80005_00-ZZZZZZZZZZZZZZZZ-A0101-V0101
PSN,PCSC80006,Treasure Park,JP,1.02,KO5ifR1dg/J5YXwvkGJjsCkWIKeB7A8JcnUMDg1yDXAM8vYKMDDE5z+blnRNt/nv8/qz/87duVSgZzTGBzcAAP3KFRMA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC80006/PCSC80006_T3/8e9e349589ddbc75/JA0003-PCSC80006_00-TREASUREPARKJP01-A0102-V0100-4d516fa5a743b8d96a3b629f04a4b26b4615859b-PE.pkg,JA0003-PCSC80006_00-TREASUREPARKJP01-A0102-V0100
PSN,PCSC80008,Facebook,JP,1.07,KO5ifR1dg/J5YXwvkGJjsCkWIAeB7HdzMnANNXAL9fEB2Qg0Aw/4xaIwaXqz/QyLg96eyWtiYkZjfHADALv+EywA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC80008/PCSC80008_T8/b48a348ff2fd745c/JA0003-PCSC80008_00-FB0EU0FULL000100-A0107-V0100-5a9ddc9feed38024a5952ed853377a66b7505f8f-PE.pkg,JA0003-PCSC80008_00-FB0EU0FULL000100-A0107-V0100
PSN,PCSC80009,Skype,JP,1.6,KO5ifR1dg/J5YXwvkGJjsCkWIKeC7A/2jgxwDQgO8wxxBFuKz388GQc2Hf8hveZg77f8NblzykZjfHADAH9EFf8A,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC80009/PCSC80009_T1/9f7612c45a7cef2f/JA0003-PCSC80009_00-SKYPEPSVITA00000-A0160-V0100-8ee53b7423ee5c42f8a35902556dc91d315e9351-PE.pkg,JA0003-PCSC80009_00-SKYPEPSVITA00000-A0160-V0100
PSN,PCSC80010,YouTube,JP,2.3,KO5ifR1dQ+d7gRQbg02xABoPtj/SPzQk1MkVbik+/z38qL9S+scMyY2bOFwvhE0OHY3xwQ0AsRcUWAAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC80010/PCSC80010_T29/b6aaabd110871e6d/JA0003-PCSC80010_00-YOUTUBE000000000-A0230-V0100-f61f969412aed9683940b1fd78185c304dbce36d-PE.pkg,/JA0003-PCSC80010_00-YOUTUBE000000000-A0230-V010
PSN,PCSC80012,E-book Reader,JP,1.62,KO5ifR1dg/J5YXwvR5ipzhZAhhHI/iBXRxfXIDf/oIDgMM8QRwN8/ouL/anweuYmF4vUgn3ZZ+dOHY3xwQ0AsXUVfgAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC80012/PCSC80012_T9/db47e30dd12fad48/JA0001-PCSC80012_00-READERFORPSVITA0-A0162-V0100-f6ce37f6e94da901b156e466c20c396fe4c3642d-PE.pkg,JA0001-PCSC80012_00-READERFORPSVITA0-A0162-V0100
PSN,PCSC80016,radiko.jp,JP,2.01,KO5ifR1dQ+d7gRQbg02xABpvBrI/yNHF09sfYSk+/1ku0rOdNWdN4BkZ5zzRZ+fFR2N8cAMAMcES4gAA,http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC80016/PCSC80016_T4/b584f58683a29887/JA0003-PCSC80016_00-RADIKO0000000000-A0201-V0100-3ea3b02d500664d98bf8042639cac755972b9378-PE.pkg,JA0003-PCSC80016_00-RADIKO0000000000-A0201-V0100
