content_id,title_id,platform,distribution,content_type,store,store_region,region
EP0177-PCSB00554_00-PJDF2DLCSKN32016,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00554_00-PJDF2DLCSKN37018,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00554_00-PJDF2DLCSKN38019,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00554_00-PJDF2DLCSKN40020,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0177-PCSB00554_00-PJDF2DLCSKN48024,PCSB00554,PSVITA,DISC,DLC,EP0177,EP,EUROPE
EP0700-PCSB00239_00-WEAPONDLC0000001,PCSB00239,PSVITA,DISC,DLC,EP0700,EP,EUROPE
EP0700-PCSB00239_00-WEAPONDLC0000002,PCSB00239,PSVITA,DISC,DLC,EP0700,EP,EUROPE
EP0700-PCSB00239_00-WEAPONDLC0000003,PCSB00239,PSVITA,DISC,DLC,EP0700,EP,EUROPE
EP0700-PCSB00239_00-WEAPONDLC0000004,PCSB00239,PSVITA,DISC,DLC,EP0700,EP,EUROPE
EP0700-PCSB00550_00-TOHR0000SEASONPB,PCSB00550,PSVITA,DISC,DLC,EP0700,EP,EUROPE
EP0700-PCSB00830_00-PRODUCTPACKAGE01,PCSB00830,PSVITA,DISC,DLC,EP0700,EP,EUROPE
EP0700-PCSB00893_00-ASIAWANTEDPACK00,PCSB00893,PSVITA,DISC,DLC,EP0700,EP,EUROPE
EP0747-PCSB00471_00-DLC0030001007551,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC0030001007552,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC0030001007553,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC0030001009C41,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC0030001009C46,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC0030001009C4E,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC0030001009C5B,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC0100000000001,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC1030001009C6C,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC5030001007592,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC503000100A030,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC503000100A031,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC503000100A032,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
EP0747-PCSB00471_00-DLC503000100A03B,PCSB00471,PSVITA,DISC,DLC,EP0747,EP,EUROPE
